"","cell","year"
"5007",13389,2013
"5008",13082,2016
"5009",13083,2016
"5010",13388,2016
"5011",13389,2016
"5012",13082,2017
"5013",13083,2017
"5014",13083,2019
"5015",13083,2021
"5016",13388,2021
"5017",13389,2021
"5018",13083,2022
"5019",13082,2023
"5020",13083,2023
"5021",13388,2023
"5022",13389,2023
"5023",13082,2024
"5024",13083,2024
"5025",13208,2012
"5026",12902,2021
"5027",13208,2021
"5028",12902,2022
"5029",13208,2022
"5030",12915,2017
"5031",12916,2017
"5032",13221,2017
"5033",13222,2017
"5034",13226,2012
"5035",13227,2012
"5036",13532,2012
"5037",13533,2012
"5038",13226,2016
"5039",13227,2016
"5040",13532,2016
"5041",13533,2016
"5042",13226,2020
"5043",13227,2020
"5044",13533,2020
"5045",13228,2013
"5046",13534,2013
"5047",13234,2011
"5048",13235,2011
"5049",13540,2011
"5050",13541,2011
"5051",13234,2012
"5052",13235,2012
"5053",13234,2013
"5054",13540,2013
"5055",13541,2013
"5056",13234,2014
"5057",13235,2014
"5058",13540,2014
"5059",13541,2014
"5060",13234,2016
"5061",13235,2016
"5062",13235,2017
"5063",13234,2018
"5064",13235,2018
"5065",13540,2018
"5066",13541,2018
"5067",13235,2019
"5068",13235,2020
"5069",13235,2022
"5070",13248,2020
"5071",13248,2021
"5072",13253,2013
"5073",13254,2012
"5074",13257,2018
"5075",13257,2020
"5076",13263,2022
"5077",13569,2022
"5078",13264,2011
"5079",12962,2012
"5080",12963,2012
"5081",13268,2012
"5082",13269,2012
"5083",12962,2015
"5084",12963,2015
"5085",13268,2015
"5086",13269,2015
"5087",13272,2019
"5088",13280,2012
"5089",13281,2012
"5090",13280,2014
"5091",13281,2014
"5092",13280,2015
"5093",13281,2015
"5094",13280,2016
"5095",13281,2016
"5096",13281,2018
"5097",13281,2019
"5098",13282,2019
"5099",13281,2021
"5100",13280,2024
"5101",13281,2024
"5102",13282,2011
"5103",13282,2012
"5104",13282,2013
"5105",13282,2014
"5106",13282,2015
"5107",13588,2015
"5108",13282,2016
"5109",13282,2020
"5110",13282,2021
"5111",13282,2023
"5112",13588,2023
"5113",13282,2024
"5114",13283,2024
"5115",13588,2024
"5116",13283,2016
"5117",13284,2016
"5118",13588,2016
"5119",13589,2016
"5120",13590,2016
"5121",13301,2021
"5122",13329,2021
"5123",13360,2014
"5124",13371,2013
"5125",13371,2017
"5126",13373,2015
"5127",13373,2016
"5128",13373,2020
"5129",13374,2020
"5130",13374,2015
"5131",13374,2016
"5132",13373,2017
"5133",13374,2017
"5134",13373,2019
"5135",13374,2019
"5136",13373,2023
"5137",13374,2024
"5138",13380,2012
"5139",13381,2012
"5140",13380,2017
"5141",13381,2017
"5142",13380,2019
"5143",13381,2019
"5144",13381,2011
"5145",13382,2012
"5146",13381,2013
"5147",13382,2013
"5148",13381,2014
"5149",13382,2014
"5150",13381,2015
"5151",13382,2015
"5152",13381,2016
"5153",13382,2016
"5154",13075,2018
"5155",13381,2018
"5156",13382,2018
"5157",13687,2018
"5158",13688,2018
"5159",13381,2023
"5160",13381,2024
"5161",13382,2019
"5162",13688,2019
"5163",13382,2024
"5164",13688,2024
"5165",13386,2012
"5166",13386,2013
"5167",13079,2017
"5168",13385,2017
"5169",13386,2017
"5170",13387,2017
"5171",13079,2019
"5172",13080,2019
"5173",13385,2019
"5174",13386,2019
"5175",13386,2023
"5176",13080,2024
"5177",13386,2024
"5178",13388,2011
"5179",13387,2013
"5180",13387,2015
"5181",13388,2015
"5182",13387,2016
"5183",13388,2017
"5184",13388,2024
"5185",13388,2010
"5186",13389,2010
"5187",13388,2018
"5188",13388,2020
"5189",13387,2023
"5190",13389,2011
"5191",13695,2011
"5192",13389,2012
"5193",13389,2014
"5194",13389,2015
"5195",13389,2018
"5196",13389,2019
"5197",13694,2019
"5198",13695,2019
"5199",13389,2022
"5200",13694,2023
"5201",13695,2023
"5202",13389,2024
"5203",13694,2024
"5204",13695,2024
"5205",13521,2015
"5206",13522,2015
"5207",13542,2015
"5208",13848,2015
"5209",13542,2017
"5210",13848,2017
"5211",13542,2020
"5212",13848,2020
"5213",13542,2021
"5214",13541,2023
"5215",13542,2023
"5216",13542,2024
"5217",13542,2016
"5218",13543,2016
"5219",13848,2016
"5220",13849,2016
"5221",13543,2017
"5222",13544,2017
"5223",13849,2017
"5224",13850,2017
"5225",13543,2018
"5226",13542,2022
"5227",13543,2022
"5228",13848,2022
"5229",13849,2022
"5230",13543,2024
"5231",13544,2024
"5232",13237,2016
"5233",13238,2016
"5234",13239,2016
"5235",13544,2016
"5236",13545,2016
"5237",13850,2016
"5238",13543,2019
"5239",13544,2019
"5240",13849,2019
"5241",13850,2019
"5242",13544,2021
"5243",13545,2021
"5244",13552,2021
"5245",13555,2018
"5246",13555,2022
"5247",13556,2022
"5248",13262,2013
"5249",13568,2013
"5250",13263,2020
"5251",13264,2020
"5252",13569,2020
"5253",13570,2020
"5254",13263,2023
"5255",13264,2023
"5256",13569,2023
"5257",13570,2023
"5258",13262,2024
"5259",13263,2024
"5260",13264,2024
"5261",13568,2024
"5262",13569,2024
"5263",13570,2024
"5264",13570,2016
"5265",13570,2018
"5266",13571,2018
"5267",13876,2018
"5268",13877,2018
"5269",13570,2019
"5270",13571,2012
"5271",13571,2014
"5272",13571,2016
"5273",13571,2017
"5274",13571,2019
"5275",13572,2016
"5276",13573,2016
"5277",13572,2014
"5278",13573,2014
"5279",13572,2020
"5280",13573,2020
"5281",13574,2011
"5282",13575,2011
"5283",13574,2014
"5284",13574,2018
"5285",13574,2021
"5286",13575,2012
"5287",13574,2020
"5288",13575,2020
"5289",13270,2010
"5290",13575,2010
"5291",13576,2010
"5292",13270,2011
"5293",13576,2011
"5294",13270,2012
"5295",13576,2012
"5296",13577,2012
"5297",13881,2012
"5298",13882,2012
"5299",13269,2013
"5300",13270,2013
"5301",13575,2013
"5302",13576,2013
"5303",13269,2014
"5304",13270,2014
"5305",13575,2014
"5306",13576,2014
"5307",13270,2015
"5308",13575,2015
"5309",13576,2015
"5310",13576,2017
"5311",13269,2018
"5312",13270,2018
"5313",13575,2018
"5314",13576,2018
"5315",13577,2018
"5316",13576,2019
"5317",13576,2021
"5318",13576,2022
"5319",13581,2016
"5320",13275,2016
"5321",13276,2016
"5322",13582,2016
"5323",13281,2022
"5324",13587,2022
"5325",13588,2022
"5326",13588,2019
"5327",13895,2016
"5328",13896,2016
"5329",13589,2021
"5330",13590,2014
"5331",13591,2014
"5332",13284,2017
"5333",13590,2017
"5334",13590,2018
"5335",13591,2018
"5336",13590,2019
"5337",13590,2020
"5338",13284,2021
"5339",13590,2021
"5340",13600,2015
"5341",13600,2022
"5342",13600,2023
"5343",13603,2021
"5344",13604,2021
"5345",13910,2021
"5346",13605,2024
"5347",13607,2024
"5348",13611,2024
"5349",13612,2024
"5350",13311,2016
"5351",13617,2016
"5352",13620,2024
"5353",13926,2024
"5354",13654,2024
"5355",13960,2024
"5356",13665,2017
"5357",13971,2017
"5358",13665,2020
"5359",13665,2011
"5360",13666,2011
"5361",13667,2011
"5362",13972,2011
"5363",13973,2011
"5364",13666,2013
"5365",13972,2013
"5366",13666,2014
"5367",13972,2014
"5368",13666,2015
"5369",13972,2015
"5370",13666,2019
"5371",13666,2021
"5372",13972,2021
"5373",13666,2023
"5374",13667,2023
"5375",13972,2023
"5376",13973,2023
"5377",13679,2016
"5378",13372,2022
"5379",13373,2022
"5380",13678,2022
"5381",13679,2022
"5382",13373,2024
"5383",13679,2024
"5384",13680,2020
"5385",13687,2016
"5386",13688,2016
"5387",13688,2017
"5388",13689,2017
"5389",13689,2014
"5390",13383,2018
"5391",13689,2018
"5392",13994,2018
"5393",13995,2018
"5394",13689,2023
"5395",13690,2023
"5396",13383,2019
"5397",13384,2019
"5398",13689,2019
"5399",13690,2019
"5400",13691,2019
"5401",13690,2018
"5402",13691,2018
"5403",13692,2012
"5404",13693,2012
"5405",13998,2012
"5406",13999,2012
"5407",13692,2013
"5408",13693,2013
"5409",13693,2016
"5410",13693,2017
"5411",13999,2017
"5412",13692,2018
"5413",13693,2018
"5414",13998,2018
"5415",13999,2018
"5416",13692,2019
"5417",13693,2019
"5418",13692,2020
"5419",13693,2020
"5420",13692,2024
"5421",13693,2024
"5422",13694,2013
"5423",13694,2014
"5424",13694,2018
"5425",13695,2018
"5426",14000,2018
"5427",14001,2018
"5428",13694,2020
"5429",13695,2020
"5430",13694,2021
"5431",13841,2013
"5432",13842,2013
"5433",14147,2013
"5434",14148,2013
"5435",13841,2014
"5436",13842,2014
"5437",14147,2014
"5438",14148,2014
"5439",13841,2016
"5440",13842,2016
"5441",13841,2017
"5442",13842,2017
"5443",13841,2018
"5444",13842,2018
"5445",14147,2018
"5446",14148,2018
"5447",13841,2020
"5448",13842,2020
"5449",14147,2020
"5450",14148,2020
"5451",13842,2024
"5452",13846,2013
"5453",13847,2013
"5454",13847,2014
"5455",13847,2015
"5456",13847,2016
"5457",13847,2019
"5458",13848,2019
"5459",13847,2020
"5460",13847,2021
"5461",13847,2022
"5462",13847,2024
"5463",13848,2024
"5464",13541,2012
"5465",13542,2012
"5466",13847,2012
"5467",13848,2012
"5468",13848,2013
"5469",13541,2016
"5470",13541,2020
"5471",13848,2021
"5472",13848,2023
"5473",13849,2020
"5474",13849,2023
"5475",13849,2024
"5476",13878,2011
"5477",13879,2011
"5478",14184,2011
"5479",14185,2011
"5480",13894,2014
"5481",13895,2014
"5482",13894,2015
"5483",13895,2015
"5484",13588,2011
"5485",13589,2011
"5486",13894,2011
"5487",13895,2011
"5488",13894,2013
"5489",13895,2013
"5490",14200,2014
"5491",14201,2014
"5492",13894,2016
"5493",13894,2017
"5494",13895,2017
"5495",13894,2020
"5496",13895,2020
"5497",13588,2021
"5498",13894,2021
"5499",13895,2021
"5500",13894,2022
"5501",13895,2022
"5502",13589,2023
"5503",13894,2023
"5504",13895,2023
"5505",13894,2024
"5506",13895,2024
"5507",14200,2024
"5508",14201,2024
"5509",13907,2012
"5510",13908,2012
"5511",14213,2012
"5512",14214,2012
"5513",13909,2016
"5514",13909,2021
"5515",13917,2014
"5516",13917,2015
"5517",13917,2016
"5518",13917,2021
"5519",13622,2021
"5520",13928,2021
"5521",13934,2016
"5522",13935,2016
"5523",14240,2016
"5524",14241,2016
"5525",13633,2020
"5526",13634,2020
"5527",13939,2020
"5528",13940,2020
"5529",13969,2019
"5530",13970,2018
"5531",13665,2019
"5532",13971,2019
"5533",13666,2018
"5534",13972,2018
"5535",13971,2021
"5536",13975,2018
"5537",13980,2023
"5538",14286,2023
"5539",13982,2012
"5540",13983,2012
"5541",14288,2012
"5542",13982,2013
"5543",13983,2013
"5544",14288,2013
"5545",14289,2013
"5546",13982,2014
"5547",13983,2014
"5548",14288,2014
"5549",13982,2018
"5550",13983,2018
"5551",14288,2018
"5552",13982,2020
"5553",13983,2020
"5554",14288,2020
"5555",13982,2022
"5556",13984,2013
"5557",13985,2013
"5558",13984,2021
"5559",13985,2021
"5560",13678,2024
"5561",13984,2024
"5562",13985,2016
"5563",13679,2019
"5564",13985,2019
"5565",13984,2023
"5566",13985,2023
"5567",13987,2020
"5568",13988,2020
"5569",13989,2020
"5570",14293,2020
"5571",14294,2020
"5572",14295,2020
"5573",13988,2024
"5574",13994,2013
"5575",14300,2013
"5576",13993,2018
"5577",13996,2017
"5578",13997,2017
"5579",13996,2015
"5580",13997,2015
"5581",14302,2015
"5582",14303,2015
"5583",13997,2018
"5584",13691,2024
"5585",13997,2024
"5586",13999,2014
"5587",13999,2015
"5588",13999,2016
"5589",13999,2019
"5590",13999,2020
"5591",13999,2021
"5592",13999,2022
"5593",13693,2023
"5594",13999,2023
"5595",14000,2023
"5596",14096,2020
"5597",14097,2020
"5598",14096,2024
"5599",14097,2024
"5600",13793,2018
"5601",14099,2018
"5602",14099,2021
"5603",14133,2023
"5604",14134,2023
"5605",14153,2012
"5606",14153,2019
"5607",14153,2021
"5608",14153,2023
"5609",14154,2023
"5610",14459,2023
"5611",14153,2024
"5612",14154,2020
"5613",14153,2022
"5614",14154,2022
"5615",14154,2024
"5616",14158,2016
"5617",14158,2017
"5618",14158,2021
"5619",14158,2023
"5620",14159,2021
"5621",14182,2024
"5622",14195,2012
"5623",14196,2012
"5624",13894,2019
"5625",14200,2019
"5626",14201,2019
"5627",14221,2012
"5628",14222,2012
"5629",14527,2012
"5630",14528,2012
"5631",14221,2015
"5632",14221,2016
"5633",14221,2020
"5634",14221,2023
"5635",14234,2016
"5636",14235,2014
"5637",14235,2016
"5638",14235,2017
"5639",14235,2018
"5640",14235,2019
"5641",14235,2022
"5642",14235,2023
"5643",14235,2024
"5644",14236,2024
"5645",14245,2023
"5646",14271,2017
"5647",14274,2021
"5648",14275,2021
"5649",14281,2017
"5650",14587,2017
"5651",14283,2016
"5652",14284,2016
"5653",14589,2016
"5654",14590,2016
"5655",14285,2019
"5656",14591,2019
"5657",14285,2013
"5658",14286,2013
"5659",14285,2015
"5660",14286,2015
"5661",14285,2018
"5662",14286,2018
"5663",14286,2019
"5664",14287,2019
"5665",14285,2020
"5666",14286,2020
"5667",14286,2021
"5668",14285,2024
"5669",14286,2024
"5670",14591,2024
"5671",14592,2024
"5672",14289,2014
"5673",14290,2014
"5674",14290,2010
"5675",14290,2013
"5676",14291,2013
"5677",14290,2023
"5678",14291,2023
"5679",14291,2024
"5680",14298,2013
"5681",14299,2013
"5682",14604,2013
"5683",14605,2013
"5684",14299,2019
"5685",14298,2021
"5686",14299,2021
"5687",14300,2021
"5688",14299,2024
"5689",14300,2012
"5690",13994,2014
"5691",14300,2014
"5692",14300,2015
"5693",14300,2019
"5694",14300,2020
"5695",14301,2013
"5696",14301,2018
"5697",14301,2020
"5698",14300,2023
"5699",14301,2023
"5700",14302,2023
"5701",14608,2023
"5702",14303,2019
"5703",14303,2020
"5704",14304,2019
"5705",14305,2019
"5706",14304,2010
"5707",14305,2010
"5708",14610,2010
"5709",14611,2010
"5710",13999,2011
"5711",14000,2011
"5712",14304,2011
"5713",14305,2011
"5714",14306,2011
"5715",14610,2011
"5716",14611,2011
"5717",14305,2012
"5718",14305,2014
"5719",14305,2015
"5720",14611,2015
"5721",14305,2016
"5722",14305,2017
"5723",14306,2017
"5724",14611,2017
"5725",14304,2020
"5726",14305,2020
"5727",14611,2020
"5728",14305,2021
"5729",14611,2021
"5730",14305,2022
"5731",13999,2024
"5732",14000,2024
"5733",14305,2024
"5734",14306,2024
"5735",14431,2018
"5736",14133,2022
"5737",14134,2022
"5738",14439,2022
"5739",14440,2022
"5740",14456,2012
"5741",14457,2012
"5742",14456,2013
"5743",14457,2013
"5744",14458,2013
"5745",14456,2014
"5746",14457,2014
"5747",14456,2015
"5748",14457,2015
"5749",14457,2017
"5750",14763,2017
"5751",14457,2018
"5752",14763,2018
"5753",14456,2019
"5754",14457,2019
"5755",14457,2021
"5756",14152,2011
"5757",14458,2011
"5758",14458,2012
"5759",14152,2013
"5760",14152,2014
"5761",14458,2014
"5762",14764,2014
"5763",14458,2015
"5764",14151,2016
"5765",14152,2016
"5766",14457,2016
"5767",14458,2016
"5768",14458,2018
"5769",14764,2018
"5770",14151,2019
"5771",14152,2019
"5772",14458,2019
"5773",14458,2020
"5774",14458,2022
"5775",14459,2022
"5776",14764,2022
"5777",14765,2022
"5778",14458,2024
"5779",14152,2012
"5780",14459,2012
"5781",14460,2012
"5782",14153,2013
"5783",14459,2013
"5784",14152,2015
"5785",14153,2015
"5786",14459,2015
"5787",14459,2017
"5788",14459,2020
"5789",14462,2011
"5790",14462,2012
"5791",14462,2013
"5792",14768,2013
"5793",14461,2014
"5794",14462,2014
"5795",14461,2017
"5796",14462,2017
"5797",14463,2017
"5798",14767,2017
"5799",14768,2017
"5800",14769,2017
"5801",14462,2019
"5802",14462,2020
"5803",14462,2021
"5804",14157,2015
"5805",14463,2015
"5806",14156,2024
"5807",14157,2024
"5808",14158,2024
"5809",14462,2024
"5810",14463,2024
"5811",14464,2024
"5812",14177,2015
"5813",14483,2015
"5814",14503,2013
"5815",14503,2021
"5816",14503,2024
"5817",14504,2024
"5818",14809,2024
"5819",14810,2024
"5820",14504,2012
"5821",14542,2019
"5822",14543,2019
"5823",14545,2022
"5824",14546,2018
"5825",14547,2015
"5826",14853,2015
"5827",14547,2017
"5828",14853,2017
"5829",14547,2019
"5830",14853,2019
"5831",14547,2021
"5832",14548,2021
"5833",14853,2021
"5834",14854,2021
"5835",14547,2024
"5836",14853,2024
"5837",14548,2011
"5838",14549,2011
"5839",14548,2017
"5840",14548,2018
"5841",14548,2019
"5842",14549,2019
"5843",14548,2022
"5844",14548,2023
"5845",14549,2013
"5846",14548,2014
"5847",14549,2014
"5848",14253,2012
"5849",14254,2012
"5850",14559,2012
"5851",14560,2012
"5852",14279,2013
"5853",14585,2013
"5854",14279,2014
"5855",14584,2014
"5856",14585,2014
"5857",14279,2016
"5858",14584,2016
"5859",14585,2016
"5860",14585,2019
"5861",14278,2020
"5862",14279,2020
"5863",14584,2020
"5864",14585,2020
"5865",14584,2023
"5866",14585,2023
"5867",14584,2024
"5868",14585,2024
"5869",14284,2019
"5870",14590,2019
"5871",14590,2021
"5872",14591,2021
"5873",14593,2015
"5874",14594,2015
"5875",14595,2015
"5876",14596,2021
"5877",14597,2021
"5878",14596,2022
"5879",14597,2022
"5880",14605,2017
"5881",14606,2017
"5882",14911,2017
"5883",14912,2017
"5884",14605,2023
"5885",14606,2014
"5886",14301,2015
"5887",14606,2015
"5888",14607,2015
"5889",14299,2022
"5890",14300,2022
"5891",14605,2022
"5892",14606,2022
"5893",14608,2013
"5894",14914,2013
"5895",14608,2014
"5896",14914,2014
"5897",14608,2019
"5898",14914,2019
"5899",14608,2018
"5900",14609,2018
"5901",14609,2021
"5902",14609,2023
"5903",14609,2024
"5904",14304,2012
"5905",14610,2012
"5906",14611,2012
"5907",14916,2012
"5908",14917,2012
"5909",14610,2013
"5910",14611,2013
"5911",14610,2017
"5912",14610,2020
"5913",14610,2024
"5914",14611,2024
"5915",14917,2010
"5916",14612,2011
"5917",14916,2011
"5918",14917,2011
"5919",14612,2013
"5920",14916,2013
"5921",14917,2013
"5922",14918,2013
"5923",14611,2014
"5924",14611,2016
"5925",14612,2017
"5926",14917,2017
"5927",14918,2017
"5928",14612,2021
"5929",14917,2021
"5930",14611,2023
"5931",14612,2023
"5932",14917,2023
"5933",14744,2020
"5934",14439,2015
"5935",14440,2015
"5936",14441,2015
"5937",14745,2015
"5938",14746,2015
"5939",14747,2015
"5940",14747,2012
"5941",14747,2013
"5942",14442,2012
"5943",14443,2012
"5944",14748,2012
"5945",14749,2012
"5946",14762,2013
"5947",14762,2014
"5948",14762,2015
"5949",14456,2016
"5950",14762,2016
"5951",14456,2017
"5952",14762,2017
"5953",14456,2018
"5954",14762,2018
"5955",14762,2020
"5956",14762,2021
"5957",14456,2024
"5958",14762,2024
"5959",14763,2013
"5960",14763,2019
"5961",14763,2024
"5962",14764,2024
"5963",15069,2024
"5964",15070,2024
"5965",14764,2012
"5966",14764,2013
"5967",14764,2015
"5968",14764,2016
"5969",14458,2017
"5970",14764,2017
"5971",14764,2019
"5972",14458,2023
"5973",14764,2023
"5974",14771,2023
"5975",14772,2023
"5976",15077,2023
"5977",15078,2023
"5978",14825,2023
"5979",14850,2019
"5980",14856,2013
"5981",14856,2017
"5982",14856,2022
"5983",14556,2012
"5984",14557,2012
"5985",14862,2012
"5986",14863,2012
"5987",14888,2024
"5988",14588,2018
"5989",14589,2018
"5990",14590,2018
"5991",14894,2018
"5992",14895,2018
"5993",14896,2018
"5994",14589,2021
"5995",14894,2021
"5996",14895,2021
"5997",14901,2021
"5998",14902,2021
"5999",15207,2021
"6000",15208,2021
"6001",14901,2023
"6002",14596,2015
"6003",14597,2015
"6004",14902,2015
"6005",14903,2015
"6006",14903,2013
"6007",14903,2014
"6008",14903,2020
"6009",14903,2022
"6010",14904,2022
"6011",15209,2022
"6012",15210,2022
"6013",14903,2024
"6014",14904,2023
"6015",14905,2012
"6016",14905,2013
"6017",14905,2015
"6018",14905,2016
"6019",14905,2017
"6020",14905,2019
"6021",14904,2020
"6022",14905,2020
"6023",15211,2020
"6024",14905,2022
"6025",15211,2022
"6026",14905,2023
"6027",14911,2012
"6028",14912,2012
"6029",15217,2012
"6030",15218,2012
"6031",14911,2014
"6032",14912,2014
"6033",15217,2014
"6034",15218,2014
"6035",14911,2020
"6036",14912,2020
"6037",15217,2020
"6038",15218,2020
"6039",14912,2022
"6040",14913,2019
"6041",14912,2023
"6042",14913,2023
"6043",14913,2024
"6044",14914,2015
"6045",14914,2024
"6046",14915,2013
"6047",14609,2019
"6048",14915,2019
"6049",14610,2021
"6050",14915,2021
"6051",14916,2021
"6052",14916,2014
"6053",15222,2014
"6054",14916,2015
"6055",15222,2015
"6056",14609,2016
"6057",14610,2016
"6058",14915,2016
"6059",14916,2016
"6060",14916,2017
"6061",14609,2020
"6062",14915,2020
"6063",14916,2020
"6064",14610,2023
"6065",14916,2023
"6066",15222,2011
"6067",15223,2011
"6068",14917,2014
"6069",14917,2016
"6070",14917,2019
"6071",14918,2019
"6072",14918,2021
"6073",14918,2023
"6074",14917,2024
"6075",14918,2024
"6076",15223,2024
"6077",15224,2024
"6078",15053,2014
"6079",15052,2017
"6080",15053,2017
"6081",15053,2020
"6082",15056,2023
"6083",15057,2023
"6084",15362,2023
"6085",15363,2023
"6086",15059,2014
"6087",14753,2017
"6088",15058,2017
"6089",15059,2017
"6090",15060,2017
"6091",15059,2020
"6092",15059,2021
"6093",15059,2024
"6094",15060,2024
"6095",15060,2012
"6096",15061,2012
"6097",15060,2014
"6098",15060,2021
"6099",15061,2021
"6100",15060,2022
"6101",15061,2022
"6102",15060,2023
"6103",15067,2013
"6104",15067,2015
"6105",15067,2016
"6106",15068,2016
"6107",15067,2017
