"","blobnum","year","cones","lag"
"60635",12343,2024,0.0688685849308968,4
"60636",12343,2024,0.0718607604503632,3
"60637",12343,2024,0.308890968561172,2
"60638",12344,2012,0,5
"60639",12344,2012,0,4
"60640",12344,2012,0,3
"60641",12344,2012,0,2
"60642",12344,2012,0,1
"60643",12345,2016,0.0736930503320521,5
"60644",12345,2016,0.127270889103968,4
"60645",12345,2016,0.201016072720947,3
"60646",12345,2016,0.414716374022763,2
"60647",12345,2016,0.363123657225511,1
"60648",12346,2019,0.414716374022763,5
"60649",12346,2019,0.363123657225511,4
"60650",12346,2019,0.26088245171573,3
"60651",12346,2019,0.0650448395388819,2
"60652",12346,2019,0.247120515850187,1
"60653",12347,2011,0.551052425997486,5
"60654",12347,2011,0.176951711015248,4
"60655",12347,2011,0.214598623488043,3
"60656",12347,2011,0.226168159503677,2
"60657",12347,2011,0.169946907626718,1
"60658",12348,2013,0.215047508476158,5
"60659",12348,2013,0.22502284723551,4
"60660",12348,2013,0.170768161047243,3
"60661",12348,2013,0.078375406396493,2
"60662",12348,2013,0.139088720086159,1
"60663",12349,2020,0.395832806825638,5
"60664",12349,2020,0.278711050748825,4
"60665",12349,2020,0.0676178932189941,3
"60666",12349,2020,0.272891700267792,2
"60667",12349,2020,0.0916425660252571,1
"60668",12350,2022,0.0676178932189941,5
"60669",12350,2022,0.272891700267792,4
"60670",12350,2022,0.0916425660252571,3
"60671",12350,2022,0.12221235781908,2
"60672",12350,2022,0.0902639180421829,1
"60673",12351,2012,0.136019289493561,5
"60674",12351,2012,0.192975640296936,4
"60675",12351,2012,0.188248783349991,3
"60676",12351,2012,0.139571264386177,2
"60677",12351,2012,0.0784256011247635,1
"60678",12352,2014,0.159006785434631,5
"60679",12352,2014,0.117629344508268,4
"60680",12352,2014,0.0665668744111112,3
"60681",12352,2014,0.0949934221951027,2
"60682",12352,2014,0.163959353233401,1
"60683",12353,2015,0.117629344508268,5
"60684",12353,2015,0.0665668744111112,4
"60685",12353,2015,0.0949934221951027,3
"60686",12353,2015,0.163959353233401,2
"60687",12353,2015,0.27770389561451,1
"60688",12354,2016,0.0742444791387651,5
"60689",12354,2016,0.106650409967023,4
"60690",12354,2016,0.184117731717117,3
"60691",12354,2016,0.310754768400933,2
"60692",12354,2016,0.280793379673891,1
"60693",12355,2017,0.112707257270813,5
"60694",12355,2017,0.194575980305672,4
"60695",12355,2017,0.328334242105484,3
"60696",12355,2017,0.296750366687775,2
"60697",12355,2017,0.235232457518578,1
"60698",12356,2019,0.27770389561451,5
"60699",12356,2019,0.249997650811025,4
"60700",12356,2019,0.198466937847613,3
"60701",12356,2019,0.0448338196961747,2
"60702",12356,2019,0.222156863107489,1
"60703",12357,2013,0,5
"60704",12357,2013,0,4
"60705",12357,2013,0,3
"60706",12357,2013,0,2
"60707",12357,2013,0,1
"60708",12358,2014,0,5
"60709",12358,2014,0,4
"60710",12358,2014,0,3
"60711",12358,2014,0,2
"60712",12358,2014,0,1
"60713",12359,2017,0,5
"60714",12359,2017,0,4
"60715",12359,2017,0,3
"60716",12359,2017,0,2
"60717",12359,2017,0,1
"60718",12360,2024,0,5
"60719",12360,2024,0,4
"60720",12360,2024,0,3
"60721",12360,2024,0,2
"60722",12361,2010,0.0665442422032356,5
"60723",12361,2010,0.456905603408813,4
"60724",12361,2010,0.124815717339516,3
"60725",12361,2010,0.160225600004196,2
"60726",12361,2010,0.132772997021675,1
"60727",12362,2011,0.456905603408813,5
"60728",12362,2011,0.124815717339516,4
"60729",12362,2011,0.160225600004196,3
"60730",12362,2011,0.132772997021675,2
"60731",12362,2011,0.118612326681614,1
"60732",12363,2012,0.124815717339516,5
"60733",12363,2012,0.160225600004196,4
"60734",12363,2012,0.132772997021675,3
"60735",12363,2012,0.118612326681614,2
"60736",12363,2012,0.0684747397899628,1
"60737",12364,2013,0.160225600004196,5
"60738",12364,2013,0.132772997021675,4
"60739",12364,2013,0.118612326681614,3
"60740",12364,2013,0.0684747397899628,2
"60741",12364,2013,0.105037562549114,1
"60742",12365,2015,0.118612326681614,5
"60743",12365,2015,0.0684747397899628,4
"60744",12365,2015,0.105037562549114,3
"60745",12365,2015,0.199842363595963,2
"60746",12365,2015,0.322129368782043,1
"60747",12366,2016,0.0656205124059866,5
"60748",12366,2016,0.100659289797828,4
"60749",12366,2016,0.191512349514803,3
"60750",12366,2016,0.308702074740752,2
"60751",12366,2016,0.249897766821839,1
"60752",12367,2018,0.199842363595963,5
"60753",12367,2018,0.322129368782043,4
"60754",12367,2018,0.260767310857773,3
"60755",12367,2018,0.254377275705338,2
"60756",12367,2018,0.0647203847765923,1
"60757",12368,2019,0.320761614768113,5
"60758",12368,2019,0.259660098753903,4
"60759",12368,2019,0.253297195546196,3
"60760",12368,2019,0.0644455834866759,2
"60761",12368,2019,0.245839760456195,1
"60762",12369,2021,0.254377275705338,5
"60763",12369,2021,0.0647203847765923,4
"60764",12369,2021,0.246888041496277,3
"60765",12369,2021,0.0746954679489136,2
"60766",12369,2021,0.0881051570177078,1
"60767",12370,2022,0.0563611446781511,5
"60768",12370,2022,0.21500015295196,4
"60769",12370,2022,0.0650478530126653,3
"60770",12370,2022,0.0767255559234904,2
"60771",12370,2022,0.0571252680905227,1
"60772",12371,2023,0.246888041496277,5
"60773",12371,2023,0.0746954679489136,4
"60774",12371,2023,0.0881051570177078,3
"60775",12371,2023,0.065597839653492,2
"60776",12371,2023,0.279868543148041,1
"60777",12372,2013,0,5
"60778",12372,2013,0,4
"60779",12372,2013,0,3
"60780",12372,2013,0,2
"60781",12372,2013,0,1
"60782",12373,2015,0,5
"60783",12373,2015,0,4
"60784",12373,2015,0,3
"60785",12373,2015,0,2
"60786",12373,2015,0,1
"60787",12374,2017,0.0214683549381557,5
"60788",12374,2017,0.0404616467905757,4
"60789",12374,2017,0.0636315085233585,3
"60790",12374,2017,0.0553105465465388,2
"60791",12374,2017,0.0519922717315923,1
"60792",12375,2020,0.0457379136657171,5
"60793",12375,2020,0.0446171179833074,4
"60794",12375,2020,0.0113517885412344,3
"60795",12375,2020,0.0433035256217894,2
"60796",12375,2020,0.0131013923985707,1
"60797",12376,2021,0,5
"60798",12376,2021,0,4
"60799",12376,2021,0,3
"60800",12376,2021,0,2
"60801",12376,2021,0,1
"60802",12377,2013,0.0100899617225429,5
"60803",12377,2013,0.00922233778131192,4
"60804",12377,2013,0.00702306686747358,3
"60805",12377,2013,0.003896626841654,2
"60806",12377,2013,0.0061452941947359,1
"60807",12378,2014,0,5
"60808",12378,2014,0,4
"60809",12378,2014,0,3
"60810",12378,2014,0,2
"60811",12378,2014,0,1
"60812",12379,2015,0,5
"60813",12379,2015,0,4
"60814",12379,2015,0,3
"60815",12379,2015,0,2
"60816",12379,2015,0,1
"60817",12380,2016,0.005321848152802,5
"60818",12380,2016,0.00839473922433546,4
"60819",12380,2016,0.0159165052072867,3
"60820",12380,2016,0.0245879526554259,2
"60821",12380,2016,0.0211449880663016,1
"60822",12381,2017,0.0273334260126474,5
"60823",12381,2017,0.0518149547050162,4
"60824",12381,2017,0.0800209533044427,3
"60825",12381,2017,0.0688279307105873,2
"60826",12381,2017,0.0674933822508858,1
"60827",12382,2021,0,5
"60828",12382,2021,0,4
"60829",12382,2021,0,3
"60830",12382,2021,0,2
"60831",12382,2021,0,1
"60832",12383,2011,0.472454177755273,5
"60833",12383,2011,0.142060640161764,4
"60834",12383,2011,0.187269394486597,3
"60835",12383,2011,0.167355654743991,2
"60836",12383,2011,0.120611191956087,1
"60837",12384,2012,0.132079854607582,5
"60838",12384,2012,0.176163628697395,4
"60839",12384,2012,0.161015525460243,3
"60840",12384,2012,0.122617803514004,2
"60841",12384,2012,0.0680323615670204,1
"60842",12385,2013,0.181619482696365,5
"60843",12385,2013,0.164188846117831,4
"60844",12385,2013,0.121693539608232,3
"60845",12385,2013,0.0679363389528213,2
"60846",12385,2013,0.109061342172037,1
"60847",12386,2014,0.14684077507946,5
"60848",12386,2014,0.109492339129052,4
"60849",12386,2014,0.0610407311311779,3
"60850",12386,2014,0.0976059722021783,2
"60851",12386,2014,0.187059259540023,1
"60852",12387,2015,0.122617803514004,5
"60853",12387,2015,0.0680323615670204,4
"60854",12387,2015,0.107292510569096,3
"60855",12387,2015,0.203390404582024,2
"60856",12387,2015,0.314108043909073,1
"60857",12388,2016,0.0535366735250521,5
"60858",12388,2016,0.0844316436724345,4
"60859",12388,2016,0.160053913129404,3
"60860",12388,2016,0.247180891725868,2
"60861",12388,2016,0.212606181083132,1
"60862",12389,2017,0.10912193465841,5
"60863",12389,2017,0.208760368758985,4
"60864",12389,2017,0.325600160172966,3
"60865",12389,2017,0.280792716466844,2
"60866",12389,2017,0.269239701137155,1
"60867",12390,2018,0.203390404582024,5
"60868",12390,2018,0.314108043909073,4
"60869",12390,2018,0.270171821117401,3
"60870",12390,2018,0.264933288097382,2
"60871",12390,2018,0.0681276619434357,1
"60872",12391,2019,0.294422415749397,5
"60873",12391,2019,0.2532397427677,4
"60874",12391,2019,0.248329516568006,3
"60875",12391,2019,0.0638579979013559,2
"60876",12391,2019,0.242711037392551,1
"60877",12392,2023,0.258939146995544,5
"60878",12392,2023,0.0781382620334625,4
"60879",12392,2023,0.0820423886179924,3
"60880",12392,2023,0.066404178738594,2
"60881",12392,2023,0.264524072408676,1
"60882",12393,2011,0.480220754506109,5
"60883",12393,2011,0.146479696391314,4
"60884",12393,2011,0.194326637120576,3
"60885",12393,2011,0.174634901755032,2
"60886",12393,2011,0.122767676706287,1
"60887",12394,2013,0.199117004871368,5
"60888",12394,2013,0.178226917982101,4
"60889",12394,2013,0.122807204723358,3
"60890",12394,2013,0.0701170414686203,2
"60891",12394,2013,0.114700742065907,1
"60892",12395,2014,0.178226917982101,5
"60893",12395,2014,0.122807204723358,4
"60894",12395,2014,0.0701170414686203,3
"60895",12395,2014,0.114700742065907,2
"60896",12395,2014,0.225136011838913,1
"60897",12396,2015,0.123726486644308,5
"60898",12396,2015,0.070068829682848,4
"60899",12396,2015,0.116677407874168,3
"60900",12396,2015,0.229519254121917,2
"60901",12396,2015,0.370764392291062,1
"60902",12397,2016,0.0701170414686203,5
"60903",12397,2016,0.114700742065907,4
"60904",12397,2016,0.225136011838913,3
"60905",12397,2016,0.360645234584808,2
"60906",12397,2016,0.313181012868881,1
"60907",12398,2018,0.230487348029337,5
"60908",12398,2018,0.373060200952534,4
"60909",12398,2018,0.325664312457959,3
"60910",12398,2018,0.286655969091328,2
"60911",12398,2018,0.0704945470091287,1
"60912",12399,2019,0.360645234584808,5
"60913",12399,2019,0.313181012868881,4
"60914",12399,2019,0.282372057437897,3
"60915",12399,2019,0.0701311975717545,2
"60916",12399,2019,0.287277162075043,1
"60917",12400,2021,0.278115088520253,5
"60918",12400,2021,0.0696421155311239,4
"60919",12400,2021,0.280359583946356,3
"60920",12400,2021,0.0858995170643954,2
"60921",12400,2021,0.0890565203459752,1
"60922",12401,2023,0.287277162075043,5
"60923",12401,2023,0.0884059593081474,4
"60924",12401,2023,0.0913216844201088,3
"60925",12401,2023,0.0722689479589462,2
"60926",12401,2023,0.27689054608345,1
"60927",12402,2024,0.0884059593081474,5
"60928",12402,2024,0.0913216844201088,4
"60929",12402,2024,0.0722689479589462,3
"60930",12402,2024,0.27689054608345,2
"60931",12403,2014,0.209824874997139,5
"60932",12403,2014,0.135450631380081,4
"60933",12403,2014,0.0740715190768242,3
"60934",12403,2014,0.144666224718094,2
"60935",12403,2014,0.293452620506287,1
"60936",12404,2018,0.284896981081104,5
"60937",12404,2018,0.493106060499364,4
"60938",12404,2018,0.443996259016696,3
"60939",12404,2018,0.331866275317017,2
"60940",12404,2018,0.0756940979911295,1
"60941",12405,2020,0.445576179596325,5
"60942",12405,2020,0.332482471885205,4
"60943",12405,2020,0.0757739366289948,3
"60944",12405,2020,0.334961109662167,2
"60945",12405,2020,0.10139008385559,1
"60946",12406,2021,0.31942322015816,5
"60947",12406,2021,0.0740829533202364,4
"60948",12406,2021,0.322027010069302,3
"60949",12406,2021,0.0977000908938034,2
"60950",12406,2021,0.0999462529416149,1
"60951",12407,2022,0.074465970276476,5
"60952",12407,2022,0.324761365720683,4
"60953",12407,2022,0.0985777119444979,3
"60954",12407,2022,0.100240276863096,2
"60955",12407,2022,0.0793835120043148,1
"60956",12408,2023,0.329585810465531,5
"60957",12408,2023,0.100039601432069,4
"60958",12408,2023,0.100985120303879,3
"60959",12408,2023,0.0796547483993498,2
"60960",12408,2023,0.339768784190798,1
"60961",12409,2024,0.103172249174845,5
"60962",12409,2024,0.104210352169471,4
"60963",12409,2024,0.0829138704799432,3
"60964",12409,2024,0.364988238075746,2
"60965",12410,2015,NA,5
"60966",12410,2015,NA,4
"60967",12410,2015,NA,3
"60968",12410,2015,NA,2
"60969",12410,2015,NA,1
"60970",12411,2014,0.303340078633337,5
"60971",12411,2014,0.126709255342346,4
"60972",12411,2014,0.099697517963982,3
"60973",12411,2014,0.17286613289337,2
"60974",12411,2014,0.316734164213331,1
"60975",12412,2023,0.506710596778651,5
"60976",12412,2023,0.119836016011812,4
"60977",12412,2023,0.251674028195032,3
"60978",12412,2023,0.0944181018956939,2
"60979",12412,2023,0.370300693738673,1
"60980",12413,2014,0.312100771301502,5
"60981",12413,2014,0.123372439263485,4
"60982",12413,2014,0.0979562235442203,3
"60983",12413,2014,0.178295468884467,2
"60984",12413,2014,0.308360460352629,1
"60985",12414,2016,0.0993987992405891,5
"60986",12414,2016,0.180688574910164,4
"60987",12414,2016,0.310719043016434,3
"60988",12414,2016,0.495245069265366,2
"60989",12414,2016,0.481912761926651,1
"60990",12415,2017,0.182946414441935,5
"60991",12415,2017,0.30350262216022,4
"60992",12415,2017,0.478454914869788,3
"60993",12415,2017,0.462254954787646,2
"60994",12415,2017,0.324480320492028,1
"60995",12416,2020,0.473147181567207,5
"60996",12416,2020,0.333143688492322,4
"60997",12416,2020,0.0976407226879238,3
"60998",12416,2020,0.493772070196422,2
"60999",12416,2020,0.115166651622651,1
"61000",12417,2022,0.0978686437010765,5
"61001",12417,2022,0.50001323223114,4
"61002",12417,2022,0.116391465067863,3
"61003",12417,2022,0.256371319293976,2
"61004",12417,2022,0.0880202576518059,1
"61005",12418,2024,0.116391465067863,5
"61006",12418,2024,0.256371319293976,4
"61007",12418,2024,0.0880202576518059,3
"61008",12418,2024,0.344110906124115,2
"61009",12419,2012,0.156084376076808,5
"61010",12419,2012,0.168182863091134,4
"61011",12419,2012,0.210314474448424,3
"61012",12419,2012,0.0809635447124958,2
"61013",12419,2012,0.0652408602159791,1
"61014",12420,2013,0.15401141301818,5
"61015",12420,2013,0.192592924110383,4
"61016",12420,2013,0.0741413821536341,3
"61017",12420,2013,0.0597435248973009,2
"61018",12420,2013,0.116196220576043,1
"61019",12421,2014,0.31277060508728,5
"61020",12421,2014,0.120405487716198,4
"61021",12421,2014,0.0970233902335167,3
"61022",12421,2014,0.18870247900486,2
"61023",12421,2014,0.293556600809097,1
"61024",12422,2015,0.0928656489574603,5
"61025",12422,2015,0.0748316398944026,4
"61026",12422,2015,0.145541357832234,3
"61027",12422,2015,0.226412639132689,2
"61028",12422,2015,0.351486565619332,1
"61029",12423,2017,0.187881531764624,5
"61030",12423,2017,0.292286552150699,4
"61031",12423,2017,0.453718712011597,3
"61032",12423,2017,0.426242467835271,2
"61033",12423,2017,0.300346284293201,1
"61034",12424,2019,0.306438371893553,5
"61035",12424,2019,0.287844966282735,4
"61036",12424,2019,0.202840230959717,3
"61037",12424,2019,0.0648678394145773,2
"61038",12424,2019,0.31044284458405,1
"61039",12425,2020,0.330159823015492,5
"61040",12425,2020,0.23265890530912,4
"61041",12425,2020,0.0744037829012359,3
"61042",12425,2020,0.35607971870392,2
"61043",12425,2020,0.08396716476659,1
"61044",12426,2021,0.174803304801969,5
"61045",12426,2021,0.0559016079151875,4
"61046",12426,2021,0.267534130753815,3
"61047",12426,2021,0.0630863462997566,2
"61048",12426,2021,0.166610462531176,1
"61049",12427,2023,0.330657075584255,5
"61050",12427,2023,0.0779722508428175,4
"61051",12427,2023,0.205922157223961,3
"61052",12427,2023,0.0599666530415618,2
"61053",12427,2023,0.235053281663556,1
"61054",12428,2024,0.0983132541237948,5
"61055",12428,2024,0.260137238672055,4
"61056",12428,2024,0.0760036742238939,3
"61057",12428,2024,0.297313366802703,2
"61058",12429,2014,0.13860789540521,5
"61059",12429,2014,0.0534393525580999,4
"61060",12429,2014,0.0432901922858388,3
"61061",12429,2014,0.0833632857848618,2
"61062",12429,2014,0.129739442814144,1
"61063",12430,2015,0.0534393525580999,5
"61064",12430,2015,0.0432901922858388,4
"61065",12430,2015,0.0833632857848618,3
"61066",12430,2015,0.129739442814144,2
"61067",12430,2015,0.201165461203105,1
"61068",12431,2016,0.0432901922858388,5
"61069",12431,2016,0.0833632857848618,4
"61070",12431,2016,0.129739442814144,3
"61071",12431,2016,0.201165461203105,2
"61072",12431,2016,0.189373543484294,1
"61073",12432,2018,0.135543771283639,5
"61074",12432,2018,0.210148993052055,4
"61075",12432,2018,0.197858118596609,3
"61076",12432,2018,0.139249950057447,2
"61077",12432,2018,0.0444812587333884,1
"61078",12433,2019,0.201165461203105,5
"61079",12433,2019,0.189373543484294,4
"61080",12433,2019,0.133288820327557,3
"61081",12433,2019,0.0425799715598021,2
"61082",12433,2019,0.204639505801249,1
"61083",12434,2023,0.204639505801249,5
"61084",12434,2023,0.0477949381201013,4
"61085",12434,2023,0.127004523034055,3
"61086",12434,2023,0.0373771403494556,2
"61087",12434,2023,0.145562484767418,1
"61088",12435,2024,0.0477949381201013,5
"61089",12435,2024,0.127004523034055,4
"61090",12435,2024,0.0373771403494556,3
"61091",12435,2024,0.145562484767418,2
"61092",12436,2013,0,5
"61093",12436,2013,0,4
"61094",12436,2013,0,3
"61095",12436,2013,0,2
"61096",12436,2013,0,1
"61097",12437,2015,0.00435146370737088,5
"61098",12437,2015,0.00193080094468497,4
"61099",12437,2015,0.00381933625506851,3
"61100",12437,2015,0.00538472570224378,2
"61101",12437,2015,0.0117218604827987,1
"61102",12438,2015,0,5
"61103",12438,2015,0,4
"61104",12438,2015,0,3
"61105",12438,2015,0,2
"61106",12438,2015,0,1
"61107",12439,2012,0,5
"61108",12439,2012,0,4
"61109",12439,2012,0,3
"61110",12439,2012,0,2
"61111",12439,2012,0,1
"61112",12440,2024,0,5
"61113",12440,2024,0,4
"61114",12440,2024,0,3
"61115",12440,2024,0,2
"61116",12441,2010,0,5
"61117",12441,2010,0,4
"61118",12441,2010,0,3
"61119",12441,2010,0,2
"61120",12441,2010,0,1
"61121",12442,2011,0,5
"61122",12442,2011,0,4
"61123",12442,2011,0,3
"61124",12442,2011,0,2
"61125",12442,2011,0,1
"61126",12443,2012,0,5
"61127",12443,2012,0,4
"61128",12443,2012,0,3
"61129",12443,2012,0,2
"61130",12443,2012,0,1
"61131",12444,2013,0,5
"61132",12444,2013,0,4
"61133",12444,2013,0,3
"61134",12444,2013,0,2
"61135",12444,2013,0,1
"61136",12445,2015,0,5
"61137",12445,2015,0,4
"61138",12445,2015,0,3
"61139",12445,2015,0,2
"61140",12445,2015,0,1
"61141",12446,2016,0,5
"61142",12446,2016,0,4
"61143",12446,2016,0,3
"61144",12446,2016,0,2
"61145",12446,2016,0,1
"61146",12447,2017,0,5
"61147",12447,2017,0,4
"61148",12447,2017,0,3
"61149",12447,2017,0,2
"61150",12447,2017,0,1
"61151",12448,2013,0,5
"61152",12448,2013,0,4
"61153",12448,2013,0,3
"61154",12448,2013,0,2
"61155",12448,2013,0,1
"61156",12449,2013,0,5
"61157",12449,2013,0,4
"61158",12449,2013,0,3
"61159",12449,2013,0,2
"61160",12449,2013,0,1
"61161",12450,2015,0.00246807561351486,5
"61162",12450,2015,0.00134234732472011,4
"61163",12450,2015,0.00227558116016403,3
"61164",12450,2015,0.00435463064249497,2
"61165",12450,2015,0.00721482979774547,1
"61166",12451,2017,0.00227558116016403,5
"61167",12451,2017,0.00435463064249497,4
"61168",12451,2017,0.00721482979774547,3
"61169",12451,2017,0.00612113670974026,2
"61170",12451,2017,0.00536705808825164,1
"61171",12452,2020,0.00612113670974026,5
"61172",12452,2020,0.00536705808825164,4
"61173",12452,2020,0.00132428013176709,3
"61174",12452,2020,0.00555288284425977,2
"61175",12452,2020,0.0017170737490332,1
"61176",12453,2022,0,5
"61177",12453,2022,0,4
"61178",12453,2022,0,3
"61179",12453,2022,0,2
"61180",12453,2022,0,1
"61181",12454,2011,0,5
"61182",12454,2011,0,4
"61183",12454,2011,0,3
"61184",12454,2011,0,2
"61185",12454,2011,0,1
"61186",12455,2013,0,5
"61187",12455,2013,0,4
"61188",12455,2013,0,3
"61189",12455,2013,0,2
"61190",12455,2013,0,1
"61191",12456,2014,0,5
"61192",12456,2014,0,4
"61193",12456,2014,0,3
"61194",12456,2014,0,2
"61195",12456,2014,0,1
"61196",12457,2015,0,5
"61197",12457,2015,0,4
"61198",12457,2015,0,3
"61199",12457,2015,0,2
"61200",12457,2015,0,1
"61201",12458,2017,0,5
"61202",12458,2017,0,4
"61203",12458,2017,0,3
"61204",12458,2017,0,2
"61205",12458,2017,0,1
"61206",12459,2018,0,5
"61207",12459,2018,0,4
"61208",12459,2018,0,3
"61209",12459,2018,0,2
"61210",12459,2018,0,1
"61211",12460,2019,0,5
"61212",12460,2019,0,4
"61213",12460,2019,0,3
"61214",12460,2019,0,2
"61215",12460,2019,0,1
"61216",12461,2022,0,5
"61217",12461,2022,0,4
"61218",12461,2022,0,3
"61219",12461,2022,0,2
"61220",12461,2022,0,1
"61221",12462,2023,0,5
"61222",12462,2023,0,4
"61223",12462,2023,0,3
"61224",12462,2023,0,2
"61225",12462,2023,0,1
"61226",12463,2024,0,5
"61227",12463,2024,0,4
"61228",12463,2024,0,3
"61229",12463,2024,0,2
"61230",12464,2015,0,5
"61231",12464,2015,0,4
"61232",12464,2015,0,3
"61233",12464,2015,0,2
"61234",12464,2015,0,1
"61235",12465,2017,0,5
"61236",12465,2017,0,4
"61237",12465,2017,0,3
"61238",12465,2017,0,2
"61239",12465,2017,0,1
"61240",12466,2021,0,5
"61241",12466,2021,0,4
"61242",12466,2021,0,3
"61243",12466,2021,0,2
"61244",12466,2021,0,1
"61245",12467,2013,0,5
"61246",12467,2013,0,4
"61247",12467,2013,0,3
"61248",12467,2013,0,2
"61249",12467,2013,0,1
"61250",12468,2014,0,5
"61251",12468,2014,0,4
"61252",12468,2014,0,3
"61253",12468,2014,0,2
"61254",12468,2014,0,1
"61255",12469,2016,0,5
"61256",12469,2016,0,4
"61257",12469,2016,0,3
"61258",12469,2016,0,2
"61259",12469,2016,0,1
"61260",12470,2018,0,5
"61261",12470,2018,0,4
"61262",12470,2018,0,3
"61263",12470,2018,0,2
"61264",12470,2018,0,1
"61265",12471,2019,0,5
"61266",12471,2019,0,4
"61267",12471,2019,0,3
"61268",12471,2019,0,2
"61269",12471,2019,0,1
"61270",12472,2020,0,5
"61271",12472,2020,0,4
"61272",12472,2020,0,3
"61273",12472,2020,0,2
"61274",12472,2020,0,1
"61275",12473,2022,0,5
"61276",12473,2022,0,4
"61277",12473,2022,0,3
"61278",12473,2022,0,2
"61279",12473,2022,0,1
"61280",12474,2024,0,5
"61281",12474,2024,0,4
"61282",12474,2024,0,3
"61283",12474,2024,0,2
"61284",12475,2010,0,5
"61285",12475,2010,0,4
"61286",12475,2010,0,3
"61287",12475,2010,0,2
"61288",12475,2010,0,1
"61289",12476,2013,0,5
"61290",12476,2013,0,4
"61291",12476,2013,0,3
"61292",12476,2013,0,2
"61293",12476,2013,0,1
"61294",12477,2014,0,5
"61295",12477,2014,0,4
"61296",12477,2014,0,3
"61297",12477,2014,0,2
"61298",12477,2014,0,1
"61299",12478,2015,0,5
"61300",12478,2015,0,4
"61301",12478,2015,0,3
"61302",12478,2015,0,2
"61303",12478,2015,0,1
"61304",12479,2017,0,5
"61305",12479,2017,0,4
"61306",12479,2017,0,3
"61307",12479,2017,0,2
"61308",12479,2017,0,1
"61309",12480,2021,0,5
"61310",12480,2021,0,4
"61311",12480,2021,0,3
"61312",12480,2021,0,2
"61313",12480,2021,0,1
"61314",12481,2024,0,5
"61315",12481,2024,0,4
"61316",12481,2024,0,3
"61317",12481,2024,0,2
"61318",12482,2010,0.0106977024349245,5
"61319",12482,2010,0.0727529613624672,4
"61320",12482,2010,0.0214734690336644,3
"61321",12482,2010,0.0286405844171357,2
"61322",12482,2010,0.0261778142486784,1
"61323",12483,2013,0.00553709528073023,5
"61324",12483,2013,0.00506096696998495,4
"61325",12483,2013,0.00385406718850664,3
"61326",12483,2013,0.00213836233367309,2
"61327",12483,2013,0.00337236953122903,1
"61328",12484,2014,0,5
"61329",12484,2014,0,4
"61330",12484,2014,0,3
"61331",12484,2014,0,2
"61332",12484,2014,0,1
"61333",12485,2015,0,5
"61334",12485,2015,0,4
"61335",12485,2015,0,3
"61336",12485,2015,0,2
"61337",12485,2015,0,1
"61338",12486,2016,0.00672019111700177,5
"61339",12486,2016,0.0105982823444539,4
"61340",12486,2016,0.0200907679620826,3
"61341",12486,2016,0.0310273822315735,2
"61342",12486,2016,0.0266873915665672,1
"61343",12487,2017,0,5
"61344",12487,2017,0,4
"61345",12487,2017,0,3
"61346",12487,2017,0,2
"61347",12487,2017,0,1
"61348",12488,2019,0,5
"61349",12488,2019,0,4
"61350",12488,2019,0,3
"61351",12488,2019,0,2
"61352",12488,2019,0,1
"61353",12489,2020,0,5
"61354",12489,2020,0,4
"61355",12489,2020,0,3
"61356",12489,2020,0,2
"61357",12489,2020,0,1
"61358",12490,2021,0,5
"61359",12490,2021,0,4
"61360",12490,2021,0,3
"61361",12490,2021,0,2
"61362",12490,2021,0,1
"61363",12491,2012,0.16675093185952,5
"61364",12491,2012,0.227012162410354,4
"61365",12491,2012,0.192817097252521,3
"61366",12491,2012,0.126528896331465,2
"61367",12491,2012,0.0704533966165937,1
"61368",12492,2013,0.208737909934915,5
"61369",12492,2013,0.183090248941238,4
"61370",12492,2013,0.121283415400311,3
"61371",12492,2013,0.0687691412558249,2
"61372",12492,2013,0.11228466234849,1
"61373",12493,2015,0.12199331308558,5
"61374",12493,2015,0.0693970963323991,4
"61375",12493,2015,0.113410257188195,3
"61376",12493,2015,0.220358862064012,2
"61377",12493,2015,0.350842001925267,1
"61378",12494,2016,0.0427627471842917,5
"61379",12494,2016,0.0697355357546649,4
"61380",12494,2016,0.134100929361501,3
"61381",12494,2016,0.212567080984268,2
"61382",12494,2016,0.194644444710748,1
"61383",12495,2017,0.109972947713251,5
"61384",12495,2017,0.211682624312319,4
"61385",12495,2017,0.335094442488277,3
"61386",12495,2017,0.30617239503996,2
"61387",12495,2017,0.281994794806785,1
"61388",12496,2018,0.199568643517535,5
"61389",12496,2018,0.315917962350008,4
"61390",12496,2018,0.288651039541575,3
"61391",12496,2018,0.26585705303598,2
"61392",12496,2018,0.0648400969945286,1
"61393",12497,2019,0.313522423482974,5
"61394",12497,2019,0.281535141877994,4
"61395",12497,2019,0.258060181342143,3
"61396",12497,2019,0.0633778884709677,2
"61397",12497,2019,0.263553172947048,1
"61398",12498,2020,0.287455061889925,5
"61399",12498,2020,0.261925090745867,4
"61400",12498,2020,0.0640778341577301,3
"61401",12498,2020,0.267656043724917,2
"61402",12498,2020,0.0811309306620445,1
"61403",12499,2024,0.0887827277183533,5
"61404",12499,2024,0.0851141139864922,4
"61405",12499,2024,0.067746251821518,3
"61406",12499,2024,0.25417622923851,2
"61407",12500,2011,0.598858594894409,5
"61408",12500,2011,0.184491440653801,4
"61409",12500,2011,0.251680374145508,3
"61410",12500,2011,0.205952137708664,2
"61411",12500,2011,0.133690819144249,1
"61412",12501,2018,0.273725301027298,5
