"","cell","year"
"24562",46334,2016
"24563",46027,2020
"24564",46028,2020
"24565",46027,2023
"24566",46028,2023
"24567",46333,2023
"24568",46334,2023
"24569",46028,2024
"24570",46039,2013
"24571",46093,2024
"24572",46094,2024
"24573",46399,2024
"24574",46400,2024
"24575",45789,2010
"24576",46095,2010
"24577",45798,2011
"24578",46104,2011
"24579",46106,2010
"24580",46106,2012
"24581",46106,2013
"24582",46106,2014
"24583",46106,2015
"24584",45801,2020
"24585",46106,2020
"24586",46107,2020
"24587",46106,2021
"24588",46106,2024
"24589",46107,2014
"24590",46110,2018
"24591",46111,2018
"24592",46416,2018
"24593",46417,2018
"24594",45803,2020
"24595",45804,2020
"24596",46109,2020
"24597",46110,2020
"24598",46415,2020
"24599",46416,2020
"24600",46109,2024
"24601",46110,2024
"24602",46111,2024
"24603",46416,2024
"24604",46417,2024
"24605",46112,2016
"24606",46112,2021
"24607",46112,2023
"24608",46112,2013
"24609",46113,2013
"24610",46112,2018
"24611",46113,2018
"24612",46113,2020
"24613",46114,2013
"24614",46114,2014
"24615",46420,2014
"24616",46114,2015
"24617",46114,2018
"24618",46114,2022
"24619",46114,2023
"24620",46114,2024
"24621",46116,2010
"24622",46422,2010
"24623",46116,2012
"24624",46117,2012
"24625",46116,2013
"24626",46116,2016
"24627",46116,2017
"24628",46116,2024
"24629",45810,2019
"24630",45811,2019
"24631",46116,2019
"24632",46117,2019
"24633",45810,2022
"24634",45811,2022
"24635",46116,2022
"24636",46117,2022
"24637",46119,2021
"24638",46120,2021
"24639",46120,2012
"24640",46127,2020
"24641",46128,2020
"24642",45821,2010
"24643",45822,2010
"24644",46127,2010
"24645",46128,2010
"24646",46130,2010
"24647",46131,2010
"24648",46130,2021
"24649",45855,2023
"24650",46161,2023
"24651",46162,2011
"24652",46271,2017
"24653",46272,2017
"24654",46332,2014
"24655",46332,2018
"24656",46333,2018
"24657",46026,2020
"24658",46332,2020
"24659",46333,2020
"24660",46332,2013
"24661",46333,2021
"24662",46029,2016
"24663",46030,2016
"24664",46335,2016
"24665",46336,2016
"24666",46400,2011
"24667",46400,2013
"24668",46400,2014
"24669",46400,2018
"24670",46400,2020
"24671",46400,2021
"24672",46400,2022
"24673",46400,2023
"24674",46401,2016
"24675",46401,2019
"24676",46401,2022
"24677",46402,2011
"24678",46403,2011
"24679",46709,2011
"24680",46403,2023
"24681",46409,2013
"24682",46715,2013
"24683",46416,2010
"24684",46416,2011
"24685",46416,2012
"24686",46417,2012
"24687",46722,2012
"24688",46723,2012
"24689",46416,2013
"24690",46416,2014
"24691",46416,2015
"24692",46416,2019
"24693",46416,2021
"24694",46416,2022
"24695",46416,2023
"24696",46417,2011
"24697",46110,2012
"24698",46111,2012
"24699",46110,2013
"24700",46111,2013
"24701",46417,2013
"24702",46417,2014
"24703",46417,2015
"24704",46111,2016
"24705",46417,2016
"24706",46418,2016
"24707",46417,2017
"24708",46417,2019
"24709",46417,2020
"24710",46417,2022
"24711",46418,2022
"24712",46418,2011
"24713",46418,2012
"24714",46418,2013
"24715",46418,2015
"24716",46418,2019
"24717",46723,2019
"24718",46724,2019
"24719",46418,2020
"24720",46724,2022
"24721",46418,2023
"24722",46724,2023
"24723",46419,2012
"24724",46419,2013
"24725",46419,2014
"24726",46419,2015
"24727",46113,2016
"24728",46419,2016
"24729",46420,2016
"24730",46419,2017
"24731",46420,2017
"24732",46725,2017
"24733",46726,2017
"24734",46419,2018
"24735",46420,2018
"24736",46419,2019
"24737",46725,2019
"24738",46419,2020
"24739",46419,2022
"24740",46420,2013
"24741",46420,2015
"24742",46421,2015
"24743",46420,2019
"24744",46726,2019
"24745",46420,2020
"24746",46420,2021
"24747",46421,2021
"24748",46420,2023
"24749",46420,2024
"24750",46420,2010
"24751",46421,2010
"24752",46726,2010
"24753",46727,2010
"24754",46420,2011
"24755",46421,2011
"24756",46726,2011
"24757",46727,2011
"24758",46420,2012
"24759",46421,2012
"24760",46726,2012
"24761",46727,2012
"24762",46421,2013
"24763",46727,2013
"24764",46421,2014
"24765",46726,2014
"24766",46727,2014
"24767",46726,2015
"24768",46727,2015
"24769",46421,2016
"24770",46726,2016
"24771",46727,2016
"24772",46421,2017
"24773",46727,2017
"24774",46421,2019
"24775",46727,2019
"24776",46420,2022
"24777",46421,2022
"24778",46726,2022
"24779",46727,2022
"24780",46421,2023
"24781",46726,2023
"24782",46727,2023
"24783",46421,2024
"24784",46727,2024
"24785",46116,2014
"24786",46422,2014
"24787",46425,2017
"24788",46426,2017
"24789",46431,2010
"24790",46737,2010
"24791",46432,2016
"24792",46738,2016
"24793",46432,2019
"24794",46433,2013
"24795",46739,2013
"24796",46577,2010
"24797",46577,2014
"24798",46883,2014
"24799",46577,2016
"24800",46577,2019
"24801",46576,2021
"24802",46577,2021
"24803",46647,2022
"24804",46649,2016
"24805",46650,2016
"24806",46649,2024
"24807",46650,2024
"24808",46956,2016
"24809",46649,2020
"24810",46650,2020
"24811",46955,2020
"24812",46956,2020
"24813",46651,2015
"24814",46651,2020
"24815",46651,2022
"24816",46651,2023
"24817",46651,2024
"24818",46698,2011
"24819",46698,2023
"24820",46703,2024
"24821",46706,2018
"24822",46707,2018
"24823",46402,2015
"24824",46708,2015
"24825",46708,2022
"24826",46714,2011
"24827",46715,2011
"24828",46714,2012
"24829",46715,2012
"24830",47020,2012
"24831",46714,2016
"24832",46714,2019
"24833",46715,2019
"24834",46716,2014
"24835",46717,2014
"24836",47022,2014
"24837",47023,2014
"24838",46717,2017
"24839",47023,2017
"24840",46716,2019
"24841",46717,2019
"24842",47022,2019
"24843",47023,2019
"24844",46716,2022
"24845",46717,2022
"24846",47022,2022
"24847",47023,2022
"24848",46716,2024
"24849",46717,2024
"24850",47022,2024
"24851",47023,2024
"24852",46722,2010
"24853",46723,2010
"24854",46722,2011
"24855",46723,2011
"24856",46722,2013
"24857",46723,2013
"24858",46722,2014
"24859",46723,2014
"24860",46418,2017
"24861",46722,2017
"24862",46723,2017
"24863",46724,2017
"24864",46723,2022
"24865",46723,2024
"24866",46724,2010
"24867",46725,2010
"24868",47030,2010
"24869",47031,2010
"24870",46724,2012
"24871",46724,2014
"24872",46725,2014
"24873",46723,2015
"24874",46724,2015
"24875",46723,2016
"24876",46724,2016
"24877",46724,2018
"24878",46724,2020
"24879",46724,2021
"24880",47030,2021
"24881",46725,2022
"24882",46724,2024
"24883",46725,2011
"24884",46725,2012
"24885",46725,2013
"24886",47031,2013
"24887",46725,2016
"24888",46725,2018
"24889",46725,2020
"24890",46725,2024
"24891",46726,2013
"24892",46726,2018
"24893",46421,2018
"24894",46727,2018
"24895",46726,2021
"24896",46727,2021
"24897",46726,2024
"24898",46425,2012
"24899",46731,2012
"24900",46731,2015
"24901",46732,2015
"24902",46731,2019
"24903",46732,2019
"24904",46741,2013
"24905",47047,2013
"24906",46741,2015
"24907",46741,2017
"24908",46742,2017
"24909",47047,2017
"24910",47048,2017
"24911",46741,2018
"24912",46742,2018
"24913",47047,2018
"24914",47048,2018
"24915",46741,2020
"24916",46740,2021
"24917",46741,2021
"24918",47046,2021
"24919",47047,2021
"24920",46741,2023
"24921",46742,2012
"24922",46743,2012
"24923",47048,2012
"24924",47049,2012
"24925",46742,2014
"24926",46743,2014
"24927",47048,2014
"24928",47049,2014
"24929",46742,2016
"24930",46743,2016
"24931",46743,2017
"24932",46743,2018
"24933",46742,2021
"24934",46743,2021
"24935",46742,2023
"24936",46743,2023
"24937",47048,2023
"24938",47049,2023
"24939",46742,2010
"24940",46743,2010
"24941",47048,2010
"24942",47049,2010
"24943",47048,2016
"24944",47049,2016
"24945",47049,2018
"24946",46742,2019
"24947",46743,2019
"24948",47048,2019
"24949",47049,2019
"24950",46742,2020
"24951",46743,2020
"24952",47048,2020
"24953",47049,2020
"24954",46851,2010
"24955",46852,2010
"24956",47157,2010
"24957",47158,2010
"24958",46885,2018
"24959",46886,2018
"24960",46956,2011
"24961",46957,2011
"24962",47003,2024
"24963",47012,2023
"24964",47318,2023
"24965",47012,2024
"24966",47012,2016
"24967",47013,2016
"24968",47022,2010
"24969",46716,2011
"24970",46717,2011
"24971",47022,2011
"24972",47023,2011
"24973",47022,2012
"24974",47022,2013
"24975",47022,2016
"24976",47022,2017
"24977",47022,2018
"24978",47022,2023
"24979",47023,2012
"24980",47027,2011
"24981",47028,2011
"24982",47027,2012
"24983",47333,2012
"24984",47027,2013
"24985",47333,2013
"24986",47027,2014
"24987",47028,2014
"24988",47027,2015
"24989",47027,2017
"24990",47027,2018
"24991",47027,2019
"24992",47333,2019
"24993",47027,2021
"24994",47027,2022
"24995",47027,2023
"24996",47027,2024
"24997",47028,2013
"24998",47029,2013
"24999",47029,2014
"25000",46722,2015
"25001",47028,2015
"25002",47028,2016
"25003",47029,2016
"25004",47028,2017
"25005",47029,2017
"25006",47028,2019
"25007",47028,2021
"25008",47028,2023
"25009",47029,2010
"25010",47029,2012
"25011",47030,2011
"25012",47031,2011
"25013",47336,2011
"25014",46724,2013
"25015",47030,2013
"25016",47030,2014
"25017",47030,2015
"25018",47336,2015
"25019",47030,2016
"25020",47030,2017
"25021",47031,2017
"25022",47030,2019
"25023",47031,2019
"25024",47030,2020
"25025",47031,2020
"25026",47030,2022
"25027",47031,2022
"25028",47031,2014
"25029",47032,2014
"25030",47031,2015
"25031",47031,2016
"25032",47031,2018
"25033",47032,2013
"25034",47032,2017
"25035",47033,2017
"25036",47338,2017
"25037",47339,2017
"25038",47032,2020
"25039",46725,2021
"25040",47031,2021
"25041",47032,2021
"25042",47032,2022
"25043",46725,2023
"25044",47031,2023
"25045",47032,2023
"25046",47033,2010
"25047",47034,2010
"25048",47033,2011
"25049",47033,2014
"25050",47034,2014
"25051",47339,2014
"25052",47340,2014
"25053",46728,2017
"25054",47034,2017
"25055",47033,2020
"25056",47033,2022
"25057",47034,2022
"25058",47339,2022
"25059",47340,2022
"25060",47033,2023
"25061",47338,2023
"25062",47339,2023
"25063",47033,2024
"25064",47034,2024
"25065",47339,2024
"25066",47340,2024
"25067",47036,2024
"25068",47037,2024
"25069",47342,2024
"25070",46734,2019
"25071",47040,2019
"25072",47047,2016
"25073",47353,2016
"25074",47354,2016
"25075",47048,2013
"25076",47049,2013
"25077",47354,2013
"25078",47355,2013
"25079",47354,2014
"25080",47355,2014
"25081",47048,2015
"25082",47049,2015
"25083",47354,2015
"25084",47355,2015
"25085",47049,2017
"25086",47355,2017
"25087",47056,2017
"25088",47057,2017
"25089",47362,2017
"25090",47363,2017
"25091",47195,2024
"25092",46963,2011
"25093",47269,2011
"25094",47280,2023
"25095",47281,2023
"25096",47306,2021
"25097",47003,2020
"25098",47004,2020
"25099",47309,2020
"25100",47310,2020
"25101",47311,2011
"25102",47312,2011
"25103",47311,2012
"25104",47312,2012
"25105",47317,2010
"25106",47318,2010
"25107",47623,2010
"25108",47624,2010
"25109",47318,2011
"25110",47318,2013
"25111",47318,2015
"25112",47328,2011
"25113",47328,2012
"25114",47328,2014
"25115",47328,2015
"25116",47328,2016
"25117",47634,2016
"25118",47328,2017
"25119",47330,2013
"25120",47331,2013
"25121",47332,2013
"25122",47636,2013
"25123",47637,2013
"25124",47638,2013
"25125",47331,2021
"25126",47332,2021
"25127",47637,2021
"25128",47331,2022
"25129",47331,2023
"25130",47332,2017
"25131",47332,2020
"25132",47027,2010
"25133",47333,2010
"25134",47333,2011
"25135",47026,2013
"25136",47334,2013
"25137",47333,2014
"25138",47026,2015
"25139",47332,2015
"25140",47333,2015
"25141",47334,2015
"25142",47333,2018
"25143",47333,2021
"25144",47333,2022
"25145",47333,2023
"25146",47334,2010
"25147",47334,2011
"25148",47639,2011
"25149",47640,2011
"25150",47334,2014
"25151",47639,2014
"25152",47640,2014
"25153",47639,2015
"25154",47640,2015
"25155",47333,2017
"25156",47334,2017
"25157",47639,2017
"25158",47640,2017
"25159",47334,2019
"25160",47639,2019
"25161",47640,2019
"25162",47334,2022
"25163",47639,2022
"25164",47640,2022
"25165",47334,2023
"25166",47639,2023
"25167",47640,2023
"25168",47335,2010
"25169",47335,2013
"25170",47335,2014
"25171",47335,2015
"25172",47335,2017
"25173",47336,2017
"25174",47335,2018
"25175",47336,2018
"25176",47335,2024
"25177",47336,2013
"25178",47336,2016
"25179",47336,2019
"25180",47336,2020
"25181",47336,2022
"25182",47337,2019
"25183",47338,2019
"25184",47338,2013
"25185",47338,2014
"25186",47338,2016
"25187",47339,2016
"25188",47337,2017
"25189",47338,2018
"25190",47339,2018
"25191",47338,2022
"25192",47033,2015
"25193",47339,2015
"25194",47033,2019
"25195",47339,2019
"25196",47339,2021
"25197",47035,2016
"25198",47036,2016
"25199",47341,2016
"25200",47342,2016
"25201",47340,2020
"25202",47341,2020
"25203",47646,2020
"25204",47647,2020
"25205",47341,2010
"25206",47342,2010
"25207",47342,2013
"25208",47342,2014
"25209",47341,2015
"25210",47342,2015
"25211",47342,2017
"25212",47343,2017
"25213",47342,2018
"25214",47342,2020
"25215",47342,2023
"25216",47343,2016
"25217",47037,2018
"25218",47343,2018
"25219",47343,2023
"25220",47344,2023
"25221",47343,2024
"25222",47037,2014
"25223",47038,2014
"25224",47343,2014
"25225",47344,2014
"25226",47344,2015
"25227",47038,2017
"25228",47344,2017
"25229",47344,2018
"25230",47344,2020
"25231",47345,2014
"25232",47350,2016
"25233",47351,2016
"25234",47350,2017
"25235",47351,2017
"25236",47350,2010
"25237",47351,2010
"25238",47656,2010
"25239",47657,2010
"25240",47656,2017
"25241",47657,2017
"25242",47350,2019
"25243",47351,2019
"25244",47656,2019
"25245",47657,2019
"25246",47351,2020
"25247",47657,2020
"25248",47353,2018
"25249",47354,2010
"25250",47355,2010
"25251",47354,2012
"25252",47355,2012
"25253",47355,2018
"25254",47354,2020
"25255",47355,2020
"25256",47355,2022
"25257",47355,2023
"25258",47362,2013
"25259",47462,2013
"25260",47463,2013
"25261",47769,2013
"25262",47463,2010
"25263",47464,2010
"25264",47468,2011
"25265",47469,2011
"25266",47774,2011
"25267",47775,2011
"25268",47501,2015
"25269",47502,2015
"25270",47807,2015
"25271",47808,2015
"25272",47501,2019
"25273",47502,2019
"25274",47501,2020
"25275",47502,2020
"25276",47501,2024
"25277",47502,2024
"25278",47503,2023
"25279",47504,2018
"25280",47505,2018
"25281",47506,2016
"25282",47507,2016
"25283",47509,2023
"25284",47575,2010
"25285",47576,2010
"25286",47881,2010
"25287",47575,2011
"25288",47576,2011
"25289",47882,2011
"25290",47576,2017
"25291",47575,2019
"25292",47576,2019
"25293",47576,2022
"25294",47882,2022
"25295",47576,2023
"25296",47577,2023
"25297",47882,2023
"25298",47883,2023
"25299",47577,2017
"25300",47883,2017
"25301",47577,2019
"25302",47883,2019
"25303",47578,2023
"25304",47884,2023
"25305",47579,2010
"25306",47580,2010
"25307",47579,2011
"25308",47580,2011
"25309",47579,2017
"25310",47580,2017
"25311",47273,2018
"25312",47274,2018
"25313",47579,2018
"25314",47580,2018
"25315",47579,2019
"25316",47579,2023
"25317",47580,2023
"25318",47606,2015
"25319",47615,2020
"25320",47618,2011
"25321",47623,2011
"25322",47624,2011
"25323",47623,2012
"25324",47623,2014
"25325",47623,2015
"25326",47623,2017
"25327",47623,2018
"25328",47316,2021
"25329",47317,2021
"25330",47622,2021
"25331",47623,2021
"25332",47623,2022
"25333",47623,2023
"25334",47322,2019
"25335",47323,2019
"25336",47324,2019
"25337",47628,2019
"25338",47629,2019
"25339",47630,2019
"25340",47327,2011
"25341",47633,2011
"25342",47634,2011
"25343",47328,2013
"25344",47633,2013
"25345",47634,2013
"25346",47327,2018
"25347",47328,2018
"25348",47633,2018
"25349",47634,2018
"25350",47327,2023
"25351",47328,2023
"25352",47633,2023
"25353",47634,2023
"25354",47330,2010
"25355",47636,2010
"25356",47636,2023
"25357",47637,2023
"25358",47638,2017
"25359",47638,2019
"25360",47638,2022
"25361",47639,2010
"25362",47640,2010
"25363",47333,2016
"25364",47639,2016
"25365",47639,2024
"25366",47641,2014
"25367",47643,2010
"25368",47643,2012
"25369",47643,2013
"25370",47337,2014
"25371",47643,2014
"25372",47643,2015
"25373",47643,2016
"25374",47643,2018
"25375",47643,2019
"25376",47643,2020
"25377",47643,2021
"25378",47643,2024
"25379",47644,2010
"25380",47644,2011
"25381",47644,2012
"25382",47644,2013
"25383",47644,2014
"25384",47644,2016
"25385",47644,2018
"25386",47644,2019
"25387",47644,2020
"25388",47644,2021
"25389",47339,2013
"25390",47645,2013
"25391",47645,2014
"25392",47645,2020
"25393",47645,2021
"25394",47644,2022
"25395",47645,2022
"25396",47950,2022
"25397",47951,2022
"25398",47646,2013
"25399",47646,2014
"25400",47952,2014
"25401",47646,2016
"25402",47646,2018
"25403",47952,2018
"25404",47646,2019
"25405",47952,2019
"25406",47646,2021
"25407",47645,2023
"25408",47646,2023
"25409",47951,2023
"25410",47952,2023
"25411",47646,2024
"25412",47340,2023
"25413",47341,2023
"25414",47647,2023
"25415",47341,2024
"25416",47647,2024
"25417",47649,2016
"25418",47650,2016
"25419",47649,2017
"25420",47650,2017
"25421",47649,2018
"25422",47650,2018
"25423",47649,2019
"25424",47650,2019
"25425",47649,2020
"25426",47649,2022
"25427",47650,2022
"25428",47650,2020
"25429",47955,2022
"25430",47956,2022
"25431",47350,2013
"25432",47351,2013
"25433",47656,2013
"25434",47657,2013
"25435",47657,2011
"25436",47657,2012
"25437",47657,2014
"25438",47657,2015
"25439",47657,2016
"25440",47657,2018
"25441",47657,2022
"25442",47657,2024
"25443",47356,2010
"25444",47357,2010
"25445",47662,2010
"25446",47663,2010
"25447",47356,2011
"25448",47357,2011
"25449",47662,2011
"25450",47663,2011
"25451",47662,2012
"25452",47356,2015
"25453",47357,2015
"25454",47661,2015
"25455",47662,2015
"25456",47663,2015
"25457",47662,2016
"25458",47662,2018
"25459",47662,2022
"25460",47662,2024
"25461",47766,2020
"25462",47775,2015
"25463",48113,2015
"25464",48114,2015
"25465",47510,2024
"25466",47511,2024
"25467",47816,2024
"25468",47817,2024
"25469",47879,2010
"25470",47880,2010
"25471",47880,2012
"25472",47880,2016
"25473",47574,2023
"25474",47880,2023
"25475",47880,2013
"25476",47881,2013
"25477",47881,2018
"25478",47881,2011
"25479",47882,2018
"25480",47883,2018
"25481",47576,2018
"25482",47577,2018
"25483",47883,2022
"25484",47882,2024
"25485",47883,2024
"25486",47889,2010
"25487",47890,2010
"25488",48195,2010
"25489",48196,2010
"25490",47890,2014
"25491",47889,2018
"25492",47890,2018
"25493",48195,2018
"25494",48196,2018
"25495",47889,2021
"25496",47890,2021
"25497",47925,2012
"25498",47926,2015
"25499",47927,2015
"25500",47926,2021
"25501",47926,2011
"25502",47927,2011
"25503",47927,2012
"25504",47927,2013
"25505",47945,2013
"25506",47946,2013
"25507",48251,2013
"25508",48252,2013
"25509",47945,2017
"25510",47946,2017
"25511",48251,2017
"25512",48252,2017
"25513",47946,2020
"25514",47946,2021
"25515",47946,2018
"25516",47947,2018
"25517",47946,2019
"25518",47947,2019
"25519",47947,2022
"25520",47949,2013
"25521",47949,2020
"25522",47644,2024
"25523",47949,2024
"25524",47950,2024
"25525",47950,2011
"25526",47644,2017
"25527",47950,2017
"25528",47950,2018
"25529",47950,2019
"25530",47950,2020
"25531",47950,2021
"25532",48256,2022
"25533",48257,2022
"25534",47951,2013
"25535",47951,2015
"25536",48257,2015
"25537",47951,2017
"25538",48257,2017
"25539",47645,2018
"25540",47951,2018
"25541",47951,2019
"25542",48256,2019
"25543",48257,2019
"25544",47951,2020
"25545",48257,2020
"25546",47951,2021
"25547",48256,2021
"25548",48257,2021
"25549",47646,2017
"25550",47952,2017
"25551",47952,2020
"25552",47953,2020
"25553",47956,2013
"25554",47956,2018
"25555",48262,2018
"25556",47649,2023
"25557",47650,2023
"25558",47955,2023
"25559",47956,2023
"25560",47650,2024
"25561",47956,2024
"25562",47963,2021
"25563",47964,2021
"25564",48269,2021
"25565",48270,2021
"25566",47966,2013
"25567",47660,2017
"25568",47661,2017
"25569",47966,2017
"25570",47967,2017
"25571",47660,2018
"25572",47966,2018
"25573",47966,2021
"25574",47661,2013
"25575",47662,2013
"25576",47967,2013
"25577",47968,2013
"25578",47661,2019
"25579",47662,2019
"25580",47967,2019
"25581",47968,2019
"25582",47661,2023
"25583",47662,2023
"25584",47967,2023
"25585",47968,2023
"25586",47661,2024
"25587",47967,2024
"25588",47968,2011
"25589",47968,2012
"25590",47968,2015
"25591",47661,2016
"25592",47967,2016
"25593",47968,2016
"25594",47662,2020
"25595",47968,2020
"25596",47968,2024
"25597",47970,2012
"25598",47971,2012
"25599",48276,2012
"25600",48277,2012
"25601",47970,2017
"25602",47971,2017
"25603",48277,2017
"25604",47673,2013
"25605",47979,2013
"25606",48115,2013
"25607",48116,2013
"25608",48421,2013
"25609",48422,2013
"25610",48119,2021
"25611",48123,2022
"25612",48192,2018
"25613",48193,2018
"25614",48498,2018
"25615",48499,2018
"25616",48197,2018
"25617",48198,2018
"25618",47910,2015
"25619",47911,2015
"25620",48216,2015
"25621",48217,2015
"25622",48250,2013
"25623",48251,2014
"25624",48557,2014
"25625",47946,2012
"25626",48252,2012
"25627",48252,2015
"25628",48252,2019
"25629",48252,2021
"25630",48558,2021
"25631",47946,2023
"25632",48252,2023
"25633",48253,2013
"25634",48559,2013
"25635",48256,2010
"25636",48256,2018
"25637",47956,2021
"25638",47957,2021
"25639",48262,2021
"25640",48263,2021
"25641",48274,2016
"25642",48275,2016
"25643",48058,2017
"25644",48364,2017
"25645",48104,2023
"25646",48105,2023
"25647",48410,2023
"25648",48411,2023
"25649",48417,2023
"25650",48421,2019
"25651",48422,2019
"25652",48728,2013
"25653",48422,2016
"25654",48728,2016
"25655",48422,2017
"25656",48421,2018
"25657",48422,2018
"25658",48727,2018
"25659",48728,2018
"25660",48423,2019
"25661",48425,2019
"25662",48731,2019
"25663",48121,2022
"25664",48426,2022
"25665",48427,2022
"25666",48428,2018
"25667",48429,2018
"25668",48734,2018
"25669",48735,2018
"25670",48430,2018
"25671",48430,2019
"25672",48488,2012
"25673",48488,2016
"25674",48794,2016
"25675",48499,2021
"25676",48499,2024
"25677",48505,2012
"25678",48506,2012
"25679",48811,2012
"25680",48812,2012
"25681",48544,2011
"25682",48545,2011
"25683",48553,2020
"25684",48554,2020
"25685",48556,2014
"25686",48556,2017
"25687",48556,2023
"25688",48557,2011
"25689",48557,2012
"25690",48251,2021
"25691",48557,2021
"25692",48557,2023
"25693",48559,2024
"25694",48559,2020
"25695",48560,2020
"25696",48865,2020
"25697",48866,2020
"25698",48255,2017
"25699",48256,2017
"25700",48561,2017
"25701",48562,2017
"25702",48256,2020
"25703",48562,2020
"25704",48562,2021
"25705",48562,2022
"25706",48563,2013
"25707",48869,2013
"25708",48574,2018
"25709",48574,2019
"25710",48681,2014
"25711",48718,2014
"25712",48718,2015
"25713",48718,2021
"25714",48723,2019
"25715",48724,2019
"25716",48723,2020
"25717",48724,2020
"25718",48727,2015
"25719",48727,2019
"25720",48423,2016
"25721",48729,2016
"25722",48422,2020
"25723",48728,2020
"25724",48729,2020
"25725",48728,2015
"25726",48729,2015
"25727",48729,2018
"25728",48424,2021
"25729",48730,2021
"25730",48731,2016
"25731",48732,2016
"25732",49037,2016
"25733",49038,2016
"25734",48731,2017
"25735",48732,2017
"25736",49037,2017
"25737",49038,2017
"25738",48426,2014
"25739",48732,2014
"25740",48732,2015
"25741",48426,2020
"25742",48427,2020
"25743",48732,2020
"25744",48733,2020
"25745",48732,2024
"25746",48733,2014
"25747",48733,2016
"25748",48733,2017
"25749",48733,2019
"25750",48733,2023
"25751",48733,2024
"25752",48734,2013
"25753",48734,2014
"25754",48734,2017
"25755",48733,2018
"25756",49039,2018
"25757",49040,2018
"25758",48734,2019
"25759",48734,2021
"25760",48734,2022
"25761",48734,2023
"25762",49040,2023
"25763",48736,2017
"25764",48736,2019
"25765",48429,2023
"25766",48430,2023
"25767",48735,2023
"25768",48736,2023
"25769",48762,2022
"25770",48805,2022
"25771",48806,2022
"25772",48849,2022
"25773",48850,2022
"25774",48854,2012
"25775",48854,2015
"25776",48854,2016
"25777",48854,2017
"25778",48855,2017
"25779",48854,2018
"25780",48548,2020
"25781",48853,2020
"25782",48854,2020
"25783",48855,2020
"25784",48854,2021
"25785",48548,2022
"25786",48853,2022
"25787",48854,2022
"25788",48855,2022
"25789",48855,2014
"25790",48855,2023
"25791",48860,2018
"25792",48861,2013
"25793",48561,2010
"25794",48562,2010
"25795",48867,2010
"25796",48868,2010
"25797",48561,2011
"25798",48562,2011
"25799",48867,2011
"25800",48868,2011
"25801",48561,2012
"25802",48867,2012
"25803",48561,2013
"25804",48562,2013
"25805",48867,2013
"25806",48868,2013
"25807",48561,2016
"25808",48562,2016
"25809",48867,2016
"25810",48868,2016
"25811",48561,2018
"25812",48562,2018
"25813",48867,2018
"25814",48868,2018
"25815",48561,2020
"25816",48867,2020
"25817",48868,2020
"25818",48561,2022
"25819",48867,2022
"25820",48868,2022
"25821",48561,2023
"25822",48562,2023
"25823",48867,2023
"25824",48868,2023
"25825",48573,2017
"25826",48879,2017
"25827",48879,2019
"25828",48880,2019
"25829",49185,2019
"25830",49186,2019
"25831",48992,2021
"25832",49002,2024
"25833",49003,2024
"25834",49006,2011
"25835",49007,2011
"25836",49007,2015
"25837",49007,2021
"25838",49313,2021
"25839",49007,2018
"25840",49008,2018
"25841",49313,2018
"25842",49314,2018
"25843",49024,2013
"25844",48718,2016
"25845",49024,2016
"25846",49024,2023
"25847",49034,2012
"25848",49034,2015
"25849",49034,2019
"25850",49035,2019
"25851",49340,2019
"25852",49034,2022
"25853",49035,2022
"25854",49034,2024
"25855",49034,2011
"25856",49035,2011
"25857",49341,2011
"25858",49035,2012
"25859",49035,2014
"25860",49035,2016
"25861",49034,2020
"25862",49035,2020
"25863",49034,2021
"25864",49035,2021
"25865",49036,2021
"25866",49341,2021
"25867",49035,2024
"25868",49039,2020
"25869",49345,2020
"25870",49043,2019
"25871",48792,2015
"25872",48793,2015
"25873",49098,2015
"25874",49099,2015
"25875",48793,2024
"25876",49099,2024
"25877",49119,2013
"25878",49119,2017
"25879",49152,2015
"25880",49152,2021
"25881",49458,2021
"25882",49158,2010
"25883",49159,2010
"25884",48853,2011
"25885",49159,2011
"25886",49158,2012
"25887",49159,2012
"25888",49159,2013
"25889",49158,2014
"25890",49159,2014
"25891",49158,2016
"25892",49159,2016
"25893",49159,2017
"25894",49465,2017
"25895",48853,2018
"25896",49159,2018
"25897",49159,2019
"25898",49158,2020
"25899",49159,2020
"25900",49161,2010
"25901",49161,2013
"25902",49161,2014
"25903",49161,2016
"25904",49162,2016
"25905",49161,2017
"25906",49162,2017
"25907",49467,2017
"25908",49161,2020
"25909",49162,2020
"25910",49160,2021
"25911",49161,2021
"25912",49161,2023
"25913",49162,2023
"25914",49467,2023
"25915",49162,2015
"25916",49162,2021
"25917",49162,2022
"25918",48860,2020
"25919",49166,2020
"25920",49167,2020
"25921",49167,2016
"25922",49167,2024
"25923",48981,2015
"25924",48982,2015
"25925",49287,2015
"25926",49288,2015
"25927",49287,2024
"25928",49593,2024
"25929",49308,2020
"25930",49317,2016
"25931",49020,2014
"25932",49021,2014
"25933",49326,2014
"25934",49327,2014
"25935",49330,2010
"25936",49330,2011
"25937",49331,2011
"25938",49636,2011
"25939",49330,2012
"25940",49330,2013
"25941",49330,2014
"25942",49330,2015
"25943",49330,2017
"25944",49330,2019
"25945",49330,2020
"25946",49330,2021
"25947",49331,2021
"25948",49330,2022
"25949",49331,2022
"25950",49636,2022
"25951",49637,2022
"25952",49330,2024
"25953",49331,2015
"25954",49330,2018
"25955",49331,2018
"25956",49331,2024
"25957",49332,2024
"25958",49335,2020
"25959",49034,2010
"25960",49035,2010
