"","cellID","year","cell","area","coverage_fraction","blobnum"
"35188",54837,2013,54836,796867.797000937,0.0151882562786341,16389
"35189",54837,2013,54837,796867.797000937,0.0298722311854362,16389
"35190",54837,2019,54837,797995.234666976,0.0236978493630886,16390
"35191",54837,2019,55143,797995.234666976,0.0214219614863396,16390
"35192",54837,2023,54836,128326.538186416,0.00320219853892922,16391
"35193",54837,2023,54837,128326.538186416,0.00405380921438336,16391
"35194",54845,2017,54845,4639020.79754472,0.262375980615616,16392
"35195",54845,2019,54845,99597.5951511939,0.00563313206657767,16393
"35196",54846,2014,54846,795912.605964028,0.0355913043022156,16394
"35197",54846,2014,55152,795912.605964028,0.00941181648522615,16394
"35198",54846,2017,54846,514690.97122552,0.017156345769763,16395
"35199",54846,2017,55152,514690.97122552,0.0119451470673084,16395
"35200",54846,2021,54846,82500.0982076701,0.00466627720743418,16396
"35201",54846,2022,54845,899694.937931255,0.00773078622296453,16397
"35202",54846,2022,54846,899694.937931255,0.0431567393243313,16397
"35203",54846,2023,54846,108788.675892685,0.00615318166092038,16398
"35204",54846,2024,54845,1269615.43042752,0.0144762685522437,16399
"35205",54846,2024,54846,1269615.43042752,0.0573342815041542,16399
"35206",54847,2010,54847,514479.618499095,0.0290916133671999,16400
"35207",54847,2017,54847,20632.0129844546,0.00116664136294276,16401
"35208",54847,2022,54541,11272389.9630761,0.079934686422348,16402
"35209",54847,2022,54542,11272389.9630761,0.0086427154019475,16402
"35210",54847,2022,54847,11272389.9630761,0.435116946697235,16402
"35211",54847,2022,54848,11272389.9630761,0.113901451230049,16402
"35212",54848,2023,54848,257268.063542222,0.0145506057888269,16403
"35213",54849,2017,54849,4641331.09186838,0.257543087005615,16404
"35214",54849,2017,54850,4641331.09186838,0.00494994875043631,16404
"35215",54849,2020,54848,16764700.7408466,0.0495384708046913,16405
"35216",54849,2020,54849,16764700.7408466,0.841414630413055,16405
"35217",54849,2020,54850,16764700.7408466,0.0314736142754555,16405
"35218",54849,2020,55155,16764700.7408466,0.0256781298667192,16405
"35219",54849,2022,54849,4641112.71991464,0.262471824884415,16406
"35220",54855,2021,54548,2055892.14620274,0.00156590656843036,16407
"35221",54855,2021,54549,2055892.14620274,0.00595076289027929,16407
"35222",54855,2021,54854,2055892.14620274,0.0369610004127026,16407
"35223",54855,2021,54855,2055892.14620274,0.0718155950307846,16407
"35224",54856,2020,54855,796821.41347051,0.0158666856586933,16408
"35225",54856,2020,54856,796821.41347051,0.0292020253837109,16408
"35226",54856,2021,54856,797460.422514516,0.0451084859669209,16409
"35227",54862,2019,54862,2224727.87240175,0.125831246376038,16410
"35228",54872,2016,54872,4640983.82119107,0.262488454580307,16411
"35229",54888,2018,54888,796153.601299189,0.0348217114806175,16412
"35230",54888,2018,55194,796153.601299189,0.0101949628442526,16412
"35231",54888,2019,54888,11856365.0388411,0.362719118595123,16413
"35232",54888,2019,54889,11856365.0388411,0.0216649733483791,16413
"35233",54888,2019,55194,11856365.0388411,0.273960590362549,16413
"35234",54888,2019,55195,11856365.0388411,0.0120462467893958,16413
"35235",54888,2022,54888,415552.875742845,0.0203450638800859,16414
"35236",54888,2022,55194,415552.875742845,0.00315141770988703,16414
"35237",54888,2024,54888,75549.417052155,0.00427176803350449,16415
"35238",54905,2022,54905,4763357.58899384,0.174281820654869,16416
"35239",54905,2022,54906,4763357.58899384,0.026893051341176,16416
"35240",54905,2022,55211,4763357.58899384,0.0634228214621544,16416
"35241",54905,2022,55212,4763357.58899384,0.00474316906183958,16416
"35242",54905,2024,54905,797553.946317816,0.0451013520359993,16417
"35243",54924,2016,54924,797254.13255013,0.0450851954519749,16418
"35244",54967,2013,54967,20639.4476309257,0.000918067584279925,16419
"35245",54967,2013,54968,20639.4476309257,0.000249263917794451,16419
"35246",54967,2015,54967,795422.425656385,0.0449890270829201,16420
"35247",54967,2023,54661,5153990.70401877,0.0128153264522552,16421
"35248",54967,2023,54662,5153990.70401877,0.00121072889305651,16421
"35249",54967,2023,54967,5153990.70401877,0.201373696327209,16421
"35250",54967,2023,54968,5153990.70401877,0.07612694054842,16421
"35251",54968,2010,54968,128296.638900147,0.00725698145106435,16422
"35252",54968,2011,54662,8783641.14829627,0.0171207003295422,16423
"35253",54968,2011,54967,8783641.14829627,0.0168205816298723,16423
"35254",54968,2011,54968,8783641.14829627,0.462867677211761,16423
"35255",54968,2013,54967,3223947.27580162,0.0479811429977417,16424
"35256",54968,2013,54968,3223947.27580162,0.134346544742584,16424
"35257",54968,2014,54968,20621.1932252027,0.00116641877684742,16425
"35258",54968,2016,54967,1666726.02561872,0.0168630834668875,16426
"35259",54968,2016,54968,1666726.02561872,0.0773972347378731,16426
"35260",54968,2018,54967,8227595.25723974,0.121504761278629,16427
"35261",54968,2018,54968,8227595.25723974,0.343782126903534,16427
"35262",54968,2019,54967,2413126.87500591,0.0312201324850321,16428
"35263",54968,2019,54968,2413126.87500591,0.105252280831337,16428
"35264",54968,2021,54662,5858292.7718756,0.00357566680759192,16429
"35265",54968,2021,54967,5858292.7718756,0.0530259981751442,16429
"35266",54968,2021,54968,5858292.7718756,0.274754285812378,16429
"35267",54978,2013,54978,796398.197169793,0.0450337044894695,16430
"35268",54980,2015,54980,795719.060646571,0.0266749542206526,16431
"35269",54980,2015,54981,795719.060646571,0.0183186028152704,16431
"35270",54980,2023,54980,797292.148643613,0.0384491197764874,16432
"35271",54980,2023,55286,797292.148643613,0.00663228938356042,16432
"35272",55131,2021,54825,17885079.0818483,0.0940080434083939,16433
"35273",55131,2021,54826,17885079.0818483,0.0454783774912357,16433
"35274",55131,2021,55131,17885079.0818483,0.482913792133331,16433
"35275",55131,2021,55132,17885079.0818483,0.388643443584442,16433
"35276",55131,2023,55131,799047.285653602,0.04517462849617,16434
"35277",55131,2024,55131,799047.285653602,0.04517462849617,16435
"35278",55134,2017,55134,798090.164437637,0.0423676706850529,16436
"35279",55134,2017,55135,798090.164437637,0.00273769302293658,16436
"35280",55135,2010,55135,2056254.02391299,0.116231434047222,16437
"35281",55135,2013,55135,2854374.97670609,0.161347463726997,16438
"35282",55135,2014,55135,2854374.97670609,0.161347463726997,16439
"35283",55135,2015,55135,2055651.47021978,0.116198517382145,16440
"35284",55135,2017,55135,82468.5212211642,0.00466166343539953,16441
"35285",55135,2019,55135,2358904.54056129,0.133340299129486,16442
"35286",55135,2021,55135,514621.93288305,0.0290896259248257,16443
"35287",55136,2012,55136,2055584.85138546,0.105905152857304,16444
"35288",55136,2012,55137,2055584.85138546,0.0103045627474785,16444
"35289",55136,2013,54830,5437193.14687049,7.44275254760396e-08,16445
"35290",55136,2013,55135,5437193.14687049,0.00215361476875842,16445
"35291",55136,2013,55136,5437193.14687049,0.291105359792709,16445
"35292",55136,2013,55442,5437193.14687049,0.0140608977526426,16445
"35293",55136,2016,55136,1160687.85995441,0.0655999854207039,16446
"35294",55136,2020,55136,797583.061381598,0.045080155134201,16447
"35295",55136,2021,54830,82510.5394696525,1.11834442577674e-05,16448
"35296",55136,2021,54831,82510.5394696525,7.24663607343246e-07,16448
"35297",55136,2021,55136,82510.5394696525,0.00280065648257732,16448
"35298",55136,2021,55137,82510.5394696525,0.00185261154547334,16448
"35299",55136,2022,55136,46196.8184654883,0.00166357413399965,16449
"35300",55136,2022,55137,46196.8184654883,0.000948411005083472,16449
"35301",55136,2024,54830,796405.72663218,0.00960092525929213,16450
"35302",55136,2024,55136,796405.72663218,0.0354277677834034,16450
"35303",55137,2010,55136,11220278.1438914,0.0221245363354683,16451
"35304",55137,2010,55137,11220278.1438914,0.521431446075439,16451
"35305",55137,2010,55138,11220278.1438914,0.0906889736652374,16451
"35306",55137,2011,55136,797713.447729509,0.0142483562231064,16452
"35307",55137,2011,55137,797713.447729509,0.0308493226766586,16452
"35308",55137,2012,55136,1710361.83654056,0.0247393008321524,16453
"35309",55137,2012,55137,1710361.83654056,0.052664689719677,16453
"35310",55137,2012,55138,1710361.83654056,0.0192831736057997,16453
"35311",55137,2014,55136,4660410.60016454,0.110911726951599,16454
"35312",55137,2014,55137,4660410.60016454,0.152558296918869,16454
"35313",55137,2015,55136,796894.068869036,0.0221245363354683,16455
"35314",55137,2015,55137,796894.068869036,0.0229286160320044,16455
"35315",55137,2018,55136,2055792.5877423,0.045671746134758,16456
"35316",55137,2018,55137,2055792.5877423,0.0705438777804375,16456
"35317",55137,2019,55137,514659.859945407,0.0290916431695223,16457
"35318",55137,2020,55137,1666205.76237476,0.0941807702183723,16458
"35319",55137,2022,55137,4023186.54357752,0.226368576288223,16459
"35320",55137,2022,55138,4023186.54357752,0.00104644696693867,16459
"35321",55137,2024,55137,1285681.30644703,0.0726743713021278,16460
"35322",55138,2024,55138,796490.872386968,0.0246047955006361,16461
"35323",55138,2024,55444,796490.872386968,0.020407535135746,16461
"35324",55139,2014,54832,4638734.6531407,0.000357775948941708,16462
"35325",55139,2014,54833,4638734.6531407,0.0791787356138229,16462
"35326",55139,2014,55138,4638734.6531407,0.0052972175180912,16462
"35327",55139,2014,55139,4638734.6531407,0.177435696125031,16462
"35328",55139,2015,55139,82496.0439140882,0.0046640825457871,16463
"35329",55139,2016,55139,870015.741467662,0.0491881817579269,16464
"35330",55139,2018,54833,2768332.00422598,0.0114318300038576,16465
"35331",55139,2018,55139,2768332.00422598,0.145081490278244,16465
"35332",55139,2019,55139,797568.921119942,0.0450927503407001,16466
"35333",55139,2024,55139,515001.201107596,0.0291166473180056,16467
"35334",55142,2014,55142,796457.228543689,0.0450258441269398,16468
"35335",55142,2017,55142,514769.566925645,0.0155475717037916,16469
"35336",55142,2017,55143,514769.566925645,0.0135517781600356,16469
"35337",55142,2021,54836,13959513.5144914,0.10496561974287,16470
"35338",55142,2021,54837,13959513.5144914,0.0575959496200085,16470
"35339",55142,2021,55142,13959513.5144914,0.382006645202637,16470
"35340",55142,2021,55143,13959513.5144914,0.244634851813316,16470
"35341",55142,2024,55142,798010.845664699,0.0247940607368946,16471
"35342",55142,2024,55143,798010.845664699,0.0203165654093027,16471
"35343",55143,2023,55143,797335.162282464,0.0450724102556705,16472
"35344",55145,2013,55145,798202.149724134,0.0377274379134178,16473
"35345",55145,2013,55146,798202.149724134,0.0073846080340445,16473
"35346",55152,2015,55152,82493.8450705875,0.00466346554458141,16474
"35347",55152,2016,55152,330086.266386844,0.018660131841898,16475
"35348",55152,2019,55152,624864.162863791,0.0353280417621136,16476
"35349",55152,2020,55152,5815971.22328133,0.328784078359604,16477
"35350",55153,2011,55153,514528.539264116,0.0282788369804621,16478
"35351",55153,2011,55154,514528.539264116,0.000811910955235362,16478
"35352",55153,2014,55153,796839.200748506,0.0381815172731876,16479
"35353",55153,2014,55459,796839.200748506,0.00685174204409122,16479
"35354",55153,2015,55152,18564263.1044182,0.185186803340912,16480
"35355",55153,2015,55153,18564263.1044182,0.419617861509323,16480
"35356",55153,2015,55458,18564263.1044182,0.130758926272392,16480
"35357",55153,2015,55459,18564263.1044182,0.313593178987503,16480
"35358",55153,2016,55152,796920.535733031,0.00317743979394436,16481
"35359",55153,2016,55153,796920.535733031,0.0246531888842583,16481
"35360",55153,2016,55458,796920.535733031,0.00149435922503471,16481
"35361",55153,2016,55459,796920.535733031,0.0157119017094374,16481
"35362",55153,2020,54847,5535966.46370411,0.0103537319228053,16482
"35363",55153,2020,55152,5535966.46370411,0.0235101878643036,16482
"35364",55153,2020,55153,5535966.46370411,0.187543943524361,16482
"35365",55153,2020,55458,5535966.46370411,0.00930947437882423,16482
"35366",55153,2020,55459,5535966.46370411,0.082169272005558,16482
"35367",55153,2024,55153,797440.652907841,0.0450854860246181,16483
"35368",55154,2013,54847,8232366.17371799,0.029744716361165,16484
"35369",55154,2013,54848,8232366.17371799,0.0866618454456329,16484
"35370",55154,2013,55153,8232366.17371799,0.106606386601925,16484
"35371",55154,2013,55154,8232366.17371799,0.242423161864281,16484
"35372",55154,2014,54847,4046189.73373997,0.0170939154922962,16485
"35373",55154,2014,54848,4046189.73373997,0.0353473946452141,16485
"35374",55154,2014,55153,4046189.73373997,0.0646252483129501,16485
"35375",55154,2014,55154,4046189.73373997,0.11169808357954,16485
"35376",55154,2015,54847,8228338.3406485,0.055122047662735,16486
"35377",55154,2015,54848,8228338.3406485,0.0876500159502029,16486
"35378",55154,2015,55153,8228338.3406485,0.130606830120087,16486
"35379",55154,2015,55154,8228338.3406485,0.191837266087532,16486
"35380",55154,2019,54847,9044947.74422537,0.063209667801857,16487
"35381",55154,2019,54848,9044947.74422537,0.0980785042047501,16487
"35382",55154,2019,55153,9044947.74422537,0.143246605992317,16487
"35383",55154,2019,55154,9044947.74422537,0.206851050257683,16487
"35384",55154,2020,55154,31765.5145512554,0.0017953384667635,16488
"35385",55154,2024,55154,990521.101916036,0.0559967532753944,16489
"35386",55156,2019,55156,796795.683831416,0.0450392886996269,16490
"35387",55156,2024,55156,795332.695670628,0.0449579767882824,16491
"35388",55157,2022,55157,1010899.61989555,0.0571444183588028,16492
"35389",55158,2013,55158,2056585.03398218,0.115683034062386,16493
"35390",55158,2013,55159,2056585.03398218,0.000571204873267561,16493
"35391",55158,2019,55158,473701.170936448,0.02677739597857,16494
"35392",55159,2016,54853,6695680.47772838,0.0374128855764866,16495
"35393",55159,2016,55158,6695680.47772838,0.0207614526152611,16495
"35394",55159,2016,55159,6695680.47772838,0.320314675569534,16495
"35395",55159,2020,55159,796117.996057493,0.0450097322463989,16496
"35396",55159,2023,55159,251813.262010384,0.0142374029383063,16497
"35397",55160,2020,54853,17715682.4454849,0.0130392080172896,16498
"35398",55160,2020,54854,17715682.4454849,0.016653947532177,16498
"35399",55160,2020,55159,17715682.4454849,0.462892144918442,16498
"35400",55160,2020,55160,17715682.4454849,0.508861422538757,16498
"35401",55174,2023,55174,1318255.66276744,0.0598506517708302,16499
"35402",55174,2023,55480,1318255.66276744,0.0146506251767278,16499
"35403",55185,2016,55185,797095.245732582,0.0450555980205536,16500
"35404",55193,2017,55193,4645305.65628969,0.214708134531975,16501
"35405",55193,2017,55194,4645305.65628969,0.047884076833725,16501
"35406",55194,2018,55194,797302.138802964,0.0450753830373287,16502
"35407",55194,2020,55194,797357.768931631,0.045079730451107,16503
"35408",55195,2013,55195,798655.252469918,0.0451533384621143,16504
"35409",55195,2014,55195,798655.252469918,0.0451533384621143,16505
"35410",55199,2021,55199,796875.756885388,0.0450534671545029,16506
"35411",55211,2024,55211,796063.059921163,0.045001745223999,16507
"35412",55213,2022,55213,796356.850103742,0.0341316945850849,16508
"35413",55213,2022,55214,796356.850103742,0.0108914040029049,16508
"35414",55213,2023,55213,796489.424658853,0.0346403867006302,16509
"35415",55213,2023,55214,796489.424658853,0.0103902108967304,16509
"35416",55273,2013,55273,225012.614149762,0.0127205224707723,16510
"35417",55282,2016,55282,797052.709260895,0.0450540259480476,16511
"35418",55285,2010,54979,18563412.0768998,0.0275580268353224,16512
"35419",55285,2010,54980,18563412.0768998,0.0018474031239748,16512
"35420",55285,2010,55285,18563412.0768998,0.724277675151825,16512
"35421",55285,2010,55286,18563412.0768998,0.295677483081818,16512
"35422",55286,2010,54980,925053.530624065,0.0185755044221878,16513
"35423",55286,2010,55285,925053.530624065,0.000819951645098627,16513
"35424",55286,2010,55286,925053.530624065,0.0329070650041103,16513
"35425",55286,2012,54980,514747.147750427,0.0113768167793751,16514
"35426",55286,2012,55286,514747.147750427,0.0177274532616138,16514
"35427",55286,2014,54980,795898.369521991,0.0223264805972576,16515
"35428",55286,2014,55286,795898.369521991,0.0226746592670679,16515
"35429",55286,2015,54980,3493126.26578018,0.0904789566993713,16516
"35430",55286,2015,55286,3493126.26578018,0.10702557861805,16516
"35431",55286,2022,54980,2596317.7678106,0.0566908344626427,16517
"35432",55286,2022,54981,2596317.7678106,5.20915364177199e-06,16517
"35433",55286,2022,55286,2596317.7678106,0.0897995978593826,16517
"35434",55286,2022,55287,2596317.7678106,0.000301081629004329,16517
"35435",55292,2021,55292,9134606.46148509,0.514650046825409,16518
"35436",55292,2021,55293,9134606.46148509,0.00167658913414925,16518
"35437",55293,2010,54987,18579883.9717482,0.0290849823504686,16519
"35438",55293,2010,54988,18579883.9717482,0.00690526468679309,16519
"35439",55293,2010,55293,18579883.9717482,0.652017295360565,16519
"35440",55293,2010,55294,18579883.9717482,0.362289518117905,16519
"35441",55431,2016,55430,186020.990895767,0.00186361640226096,16520
"35442",55431,2016,55431,186020.990895767,0.00864597409963608,16520
"35443",55431,2020,55430,514526.149596204,0.00871076341718435,16521
"35444",55431,2020,55431,514526.149596204,0.0203583166003227,16521
"35445",55433,2022,55433,71705.2602447933,0.00405147159472108,16522
"35446",55437,2019,55131,796055.896537366,0.000205589283723384,16523
"35447",55437,2019,55437,796055.896537366,0.0447796322405338,16523
"35448",55438,2011,55437,798862.256240709,0.0224741771817207,16524
"35449",55438,2011,55438,798862.256240709,0.0226575210690498,16524
"35450",55441,2012,55441,514576.80834011,0.0290726944804192,16525
"35451",55441,2013,55441,4640432.46933503,0.262174069881439,16526
"35452",55441,2014,55441,514746.619532149,0.0290841497480869,16527
"35453",55441,2015,55441,797072.182324885,0.0450313277542591,16528
"35454",55441,2017,55441,1160433.5252238,0.0655608996748924,16529
"35455",55441,2020,55441,4655754.00926038,0.263034492731094,16530
"35456",55441,2021,55441,3219392.64578068,0.181884825229645,16531
"35457",55441,2022,55135,14953711.2975341,0.0242038294672966,16532
"35458",55441,2022,55136,14953711.2975341,0.00675338273867965,16532
"35459",55441,2022,55441,14953711.2975341,0.514260709285736,16532
"35460",55441,2022,55442,14953711.2975341,0.299694895744324,16532
"35461",55441,2024,55441,1154567.60212376,0.0627442374825478,16533
"35462",55441,2024,55747,1154567.60212376,0.00247495388612151,16533
"35463",55442,2011,55136,796077.238559718,0.00330012384802103,16534
"35464",55442,2011,55441,796077.238559718,0.00444901967421174,16534
"35465",55442,2011,55442,796077.238559718,0.0372378081083298,16534
"35466",55442,2012,55136,796077.238559718,0.00330012384802103,16535
"35467",55442,2012,55441,796077.238559718,0.00444901967421174,16535
"35468",55442,2012,55442,796077.238559718,0.0372378081083298,16535
"35469",55442,2018,55442,797212.834935992,0.0450501851737499,16536
"35470",55442,2019,55442,797212.834935992,0.0450501851737499,16537
"35471",55443,2014,55443,128327.571235985,0.0072519863024354,16538
"35472",55443,2016,55443,797337.52279842,0.0308447293937206,16539
"35473",55443,2016,55749,797337.52279842,0.0141935078427196,16539
"35474",55443,2018,55443,82482.7432701202,0.0036701972130686,16540
"35475",55443,2018,55444,82482.7432701202,0.000989901018328965,16540
"35476",55443,2020,55137,19077438.6580469,0.0690560787916183,16541
"35477",55443,2020,55138,19077438.6580469,0.0427301935851574,16541
"35478",55443,2020,55443,19077438.6580469,0.558598279953003,16541
"35479",55443,2020,55444,19077438.6580469,0.400213420391083,16541
"35480",55443,2020,55749,19077438.6580469,0.00732796266674995,16541
"35481",55443,2021,55137,8228160.92033819,0.164498791098595,16542
"35482",55443,2021,55138,8228160.92033819,0.0232533290982246,16542
"35483",55443,2021,55443,8228160.92033819,0.23675262928009,16542
"35484",55443,2021,55444,8228160.92033819,0.0404816381633282,16542
"35485",55443,2022,55137,6525352.34079147,0.113154180347919,16543
"35486",55443,2022,55443,6525352.34079147,0.255595922470093,16543
"35487",55443,2023,55443,796305.576408979,0.0384080931544304,16544
"35488",55443,2023,55444,796305.576408979,0.00658565759658813,16544
"35489",55444,2010,55443,5287159.00328159,0.029866062104702,16545
"35490",55444,2010,55444,5287159.00328159,0.248683676123619,16545
"35491",55444,2010,55445,5287159.00328159,0.020166989415884,16545
"35492",55444,2011,55443,2056148.35132782,0.0423198789358139,16546
"35493",55444,2011,55444,2056148.35132782,0.0738376826047897,16546
"35494",55444,2012,55443,1160379.39552146,0.0120628271251917,16547
"35495",55444,2012,55444,1160379.39552146,0.0534904673695564,16547
"35496",55444,2018,55444,796765.462397375,0.0436252355575562,16548
"35497",55444,2018,55445,796765.462397375,0.00139725941698998,16548
"35498",55444,2019,55443,796397.552719541,0.0167600084096193,16549
"35499",55444,2019,55444,796397.552719541,0.0282442532479763,16549
"35500",55444,2020,55443,3611622.90763495,0.0267355907708406,16550
"35501",55444,2020,55444,3611622.90763495,0.177298486232758,16550
"35502",55444,2021,55443,1013894.41639013,0.00228431238792837,16551
"35503",55444,2021,55444,1013894.41639013,0.054994210600853,16551
"35504",55444,2022,55444,82475.2347453809,0.00466046342626214,16552
"35505",55444,2024,55444,16988.1948691769,0.000960034900344908,16553
"35506",55445,2013,55445,2056146.60165003,0.116177469491959,16554
"35507",55445,2015,55445,796307.770209037,0.0449981316924095,16555
"35508",55445,2016,55444,742404.54597444,0.0189637523144484,16556
"35509",55445,2016,55445,742404.54597444,0.022973919287324,16556
"35510",55445,2021,55445,238669.02789918,0.0134826079010963,16557
"35511",55445,2024,55445,797725.137056262,0.0450740642845631,16558
"35512",55446,2011,55446,2055033.58986143,0.11610272526741,16559
"35513",55447,2011,55447,82478.9543739902,0.0046597714535892,16560
"35514",55448,2017,55142,2087642.90708466,0.0216171629726887,16561
"35515",55448,2017,55447,2087642.90708466,0.0104278679937124,16561
"35516",55448,2017,55448,2087642.90708466,0.0859230607748032,16561
"35517",55454,2014,55454,8227738.09948699,0.213692992925644,16562
"35518",55454,2014,55455,8227738.09948699,0.154065445065498,16562
"35519",55454,2014,55760,8227738.09948699,0.0591029115021229,16562
"35520",55454,2014,55761,8227738.09948699,0.0379200540482998,16562
"35521",55458,2021,55457,6093754.19732522,0.00775745511054993,16563
"35522",55458,2021,55458,6093754.19732522,0.336540579795837,16563
"35523",55460,2016,55153,797571.195871059,0.00507908966392279,16564
"35524",55460,2016,55154,797571.195871059,0.0119078354910016,16564
"35525",55460,2016,55459,797571.195871059,0.0089808376505971,16564
"35526",55460,2016,55460,797571.195871059,0.019104965031147,16564
"35527",55467,2014,55467,514677.808895673,0.0290804915130138,16565
"35528",55467,2018,55467,1717491.76126551,0.0970513075590134,16566
"35529",55467,2019,55467,128322.524238195,0.00725124264135957,16567
"35530",55467,2020,55160,18570917.3025558,0.119970135390759,16568
"35531",55467,2020,55161,18570917.3025558,0.303228199481964,16568
"35532",55467,2020,55466,18570917.3025558,0.188155069947243,16568
"35533",55467,2020,55467,18570917.3025558,0.4381043612957,16568
"35534",55467,2024,55467,18229108.587945,0.657809793949127,16569
"35535",55467,2024,55468,18229108.587945,0.284930765628815,16569
"35536",55467,2024,55773,18229108.587945,0.0689131245017052,16569
"35537",55467,2024,55774,18229108.587945,0.0182145964354277,16569
"35538",55468,2019,55468,59884.9072405173,0.00338342529721558,16570
"35539",55468,2021,55468,8230856.49742476,0.369325697422028,16571
"35540",55468,2021,55469,8230856.49742476,0.0957243517041206,16571
"35541",55469,2023,55469,1594281.79229592,0.0900702551007271,16572
"35542",55494,2020,55188,8230494.9660209,0.200708702206612,16573
"35543",55494,2020,55189,8230494.9660209,0.0120489988476038,16573
"35544",55494,2020,55494,8230494.9660209,0.235911950469017,16573
"35545",55494,2020,55495,8230494.9660209,0.0164555665105581,16573
"35546",55499,2014,55498,797285.347538594,0.0117298159748316,16574
"35547",55499,2014,55499,797285.347538594,0.033320564776659,16574
"35548",55499,2015,55498,514396.873836826,0.0014537024544552,16575
"35549",55499,2015,55499,514396.873836826,0.0276119783520699,16575
"35550",55499,2016,55498,797285.347538594,0.0117298159748316,16576
"35551",55499,2016,55499,797285.347538594,0.033320564776659,16576
"35552",55499,2019,55498,797285.347538594,0.0117298159748316,16577
"35553",55499,2019,55499,797285.347538594,0.033320564776659,16577
"35554",55499,2021,55498,797285.347538594,0.0117298159748316,16578
"35555",55499,2021,55499,797285.347538594,0.033320564776659,16578
"35556",55499,2022,55498,797285.347538594,0.0117298159748316,16579
"35557",55499,2022,55499,797285.347538594,0.033320564776659,16579
"35558",55500,2018,55500,303093.204279058,0.0171264298260212,16580
"35559",55500,2020,55500,1595713.62622012,0.0901520848274231,16581
"35560",55500,2021,55500,514608.747130794,0.0290771033614874,16582
"35561",55500,2022,55500,804221.822191399,0.045445941388607,16583
"35562",55511,2016,55511,796174.414907288,0.0398060791194439,16584
"35563",55511,2016,55512,796174.414907288,0.00518398685380816,16584
"35564",55511,2019,55511,128345.790918202,0.0072501003742218,16585
"35565",55511,2021,55511,955236.332489337,0.0539601594209671,16586
"35566",55511,2022,55511,185480.012683123,0.0104772672057152,16587
"35567",55512,2024,55512,794771.614959644,0.0448954999446869,16588
"35568",55517,2023,55517,796156.715893282,0.044987328350544,16589
"35569",55549,2010,55549,796507.609740612,0.0449940599501133,16590
"35570",55578,2012,55578,795257.327573372,0.0378309823572636,16591
"35571",55578,2012,55884,795257.327573372,0.0070904241874814,16591
"35572",55588,2014,55588,2055156.6746829,0.0880621001124382,16592
"35573",55588,2014,55894,2055156.6746829,0.0280274227261543,16592
"35574",55588,2023,55588,797978.573783873,0.0449701696634293,16593
"35575",55588,2023,55894,797978.573783873,0.000105941529909614,16593
"35576",55593,2012,55286,18571981.0542163,0.0328550450503826,16594
"35577",55593,2012,55287,18571981.0542163,0.147868677973747,16594
"35578",55593,2012,55592,18571981.0542163,0.231805458664894,16594
"35579",55593,2012,55593,18571981.0542163,0.636881351470947,16594
"35580",55647,2013,55647,796824.847954813,0.0450151339173317,16595
"35581",55665,2021,55665,9589911.31304642,0.208962887525558,16596
"35582",55665,2021,55666,9589911.31304642,0.115683935582638,16596
"35583",55665,2021,55971,9589911.31304642,0.142641261219978,16596
"35584",55665,2021,55972,9589911.31304642,0.0744129121303558,16596
"35585",55665,2024,55665,59821.292295936,0.00206024153158069,16597
"35586",55665,2024,55971,59821.292295936,0.00131876626983285,16597
"35587",55666,2014,55666,796594.678716003,0.0449988916516304,16598
"35588",55666,2017,55666,796214.384394391,0.0449808835983276,16599
"35589",55666,2018,55666,796189.033193822,0.0449794232845306,16600
"35590",55666,2021,55666,795876.311669833,0.0449377447366714,16601
"35591",55666,2021,55972,795876.311669833,1.96566816157429e-05,16601
"35592",55666,2024,55666,796175.2404285,0.0449786521494389,16602
"35593",55742,2023,55741,796836.112013336,4.15773174609058e-05,16603
"35594",55742,2023,55742,796836.112013336,0.0449594482779503,16603
"35595",55743,2012,55437,12898355.746477,0.128927513957024,16604
"35596",55743,2012,55438,12898355.746477,0.110978156328201,16604
"35597",55743,2012,55743,12898355.746477,0.260697185993195,16604
"35598",55743,2012,55744,12898355.746477,0.227916151285172,16604
"35599",55744,2016,55437,8227033.04156636,0.0306329689919949,16605
"35600",55744,2016,55438,8227033.04156636,0.0575888492166996,16605
"35601",55744,2016,55743,8227033.04156636,0.146542876958847,16605
"35602",55744,2016,55744,8227033.04156636,0.229897022247314,16605
"35603",55746,2014,55746,798203.817371803,0.0450835265219212,16606
"35604",55747,2014,55747,796406.748259152,0.0449803620576859,16607
"35605",55748,2011,55748,796264.129537144,0.0250349957495928,16608
"35606",55748,2011,55749,796264.129537144,0.0199304241687059,16608
"35607",55749,2010,55443,18573902.5167841,0.294448733329773,16609
"35608",55749,2010,55444,18573902.5167841,0.107045605778694,16609
"35609",55749,2010,55749,18573902.5167841,0.461700171232224,16609
"35610",55749,2010,55750,18573902.5167841,0.185899421572685,16609
"35611",55749,2012,55443,5809044.9849992,0.0325395725667477,16610
"35612",55749,2012,55748,5809044.9849992,0.0216883644461632,16610
"35613",55749,2012,55749,5809044.9849992,0.272846847772598,16610
"35614",55749,2012,55750,5809044.9849992,0.00102361803874373,16610
"35615",55749,2013,55443,2055554.06518809,0.00331574655137956,16611
"35616",55749,2013,55749,2055554.06518809,0.112783223390579,16611
"35617",55749,2014,55443,798000.293984728,0.000929465866647661,16612
"35618",55749,2014,55749,798000.293984728,0.0441433042287827,16612
"35619",55749,2017,55443,3231012.06188484,0.0413179285824299,16613
